district,y_x,score,,
110,6303_13878,0.27742875,,
110,6303_13879,0.18867484,,
110,6303_13880,0.17357203,,
110,6303_13881,0.22592515,,
110,6303_13882,0.18041377,,
110,6303_13883,0.28274027,,
110,6303_13884,0.24743482,,
110,6303_13885,0.2080391,,
110,6303_13886,0.20873776,,
110,6303_13887,0.21959764,,
110,6304_13875,0.28861934,,
110,6304_13876,0.30055612,,
110,6304_13877,0.34493527,,
110,6304_13878,0.2618466,,
110,6304_13879,0.22477084,,
110,6304_13880,0.22893731,,
110,6304_13881,0.19512826,,
110,6304_13882,0.22978799,,
110,6304_13883,0.22623341,,
110,6304_13884,0.28894374,,
110,6304_13885,0.26638007,,
110,6304_13886,0.24708277,,
110,6304_13887,0.21004963,,
110,6304_13888,0.28469107,,
110,6304_13889,0.23472056,,
110,6305_13875,0.18453673,,
110,6305_13876,0.23031348,,
110,6305_13877,0.12412324,,
110,6305_13878,0.24443576,,
110,6305_13879,0.3266152,,
110,6305_13880,0.19301325,,
110,6305_13881,0.26051807,,
110,6305_13882,0.21902838,,
110,6305_13883,0.2505468,,
110,6305_13884,0.26358387,,
110,6305_13885,0.32297543,,
110,6305_13886,0.24445586,,
110,6305_13887,0.23391442,,
110,6305_13888,0.28551826,,
110,6305_13889,0.22896731,,
110,6306_13876,0.23902266,,
110,6306_13877,0.22255789,,
110,6306_13878,0.20170619,,
110,6306_13882,0.21282658,,
110,6306_13883,0.21544228,,
110,6306_13884,0.22153091,,
110,6306_13885,0.23100744,,
110,6306_13886,0.20495668,,
110,6306_13887,0.20728408,,
110,6306_13888,0.21561822,,
110,6306_13889,0.15940715,,
110,6307_13883,0.2187851,,
110,6307_13884,0.23828253,,
110,6307_13885,0.2293627,,
110,6307_13886,0.18419372,,
110,6307_13887,0.25083283,,
110,6307_13888,0.2199953,,
110,6307_13889,0.23055573,,
110,6308_13884,0.18278743,,
110,6308_13885,0.26447815,,
110,6308_13886,0.21973029,,
110,6308_13887,0.19955657,,
110,6308_13888,0.25409395,,
110,6308_13889,0.2534605,,
110,6309_13887,0.13842295,,
110,6309_13888,0.20247094,,
110,6309_13889,0.14711142,,
111,6295_13905,0.19107117,,
111,6295_13906,0.15731698,,
111,6296_13898,0.16917792,,
111,6296_13899,0.21749482,,
111,6296_13900,0.16358425,,
111,6296_13901,0.16339554,,
111,6296_13902,0.16510947,,
111,6296_13903,0.15756537,,
111,6296_13904,0.18074816,,
111,6296_13905,0.18651499,,
111,6296_13906,0.15769158,,
111,6297_13899,0.1851518,,
111,6297_13900,0.16755246,,
111,6297_13901,0.123477146,,
111,6297_13902,0.16138959,,
111,6297_13903,0.19279738,,
111,6297_13904,0.16920325,,
111,6297_13905,0.18565531,,
111,6297_13906,0.17513704,,
111,6297_13907,0.21008071,,
111,6298_13899,0.18857105,,
111,6298_13900,0.1776564,,
111,6298_13901,0.15453914,,
111,6298_13902,0.18261515,,
111,6298_13903,0.19383217,,
111,6298_13904,0.16674237,,
111,6298_13905,0.17693768,,
111,6298_13906,0.22556849,,
111,6298_13907,0.17412835,,
111,6299_13899,0.18722151,,
111,6299_13900,0.22972898,,
111,6299_13901,0.21950826,,
111,6299_13902,0.2502966,,
111,6299_13903,0.30475688,,
111,6299_13904,0.23713621,,
111,6299_13905,0.2279618,,
111,6299_13906,0.15901068,,
111,6299_13907,0.18169154,,
111,6300_13898,0.14948808,,
111,6300_13899,0.18623827,,
111,6300_13900,0.20751946,,
111,6300_13901,0.17795987,,
111,6300_13902,0.14918979,,
111,6300_13903,0.17880335,,
111,6300_13904,0.15801194,,
111,6300_13905,0.17532238,,
111,6300_13906,0.1885496,,
111,6300_13907,0.17013122,,
111,6300_13908,0.1582791,,
111,6301_13898,0.22092916,,
111,6301_13899,0.15142065,,
111,6301_13900,0.16542414,,
111,6301_13901,0.14149936,,
111,6301_13902,0.16966483,,
111,6301_13903,0.12720968,,
111,6301_13904,0.15055451,,
111,6301_13905,0.21705131,,
111,6301_13906,0.17357388,,
111,6301_13907,0.18642811,,
111,6301_13908,0.18794414,,
111,6301_13909,0.16232495,,
111,6302_13898,0.13512152,,
111,6302_13899,0.15120476,,
111,6302_13900,0.1933432,,
111,6302_13901,0.13110685,,
111,6302_13902,0.15962088,,
111,6302_13903,0.14568245,,
111,6302_13904,0.14216885,,
111,6302_13905,0.14022288,,
111,6302_13906,0.17290606,,
111,6302_13907,0.1901578,,
111,6302_13908,0.1397596,,
111,6302_13909,0.16525704,,
111,6303_13899,0.11808291,,
111,6303_13900,0.19300263,,
111,6303_13901,0.12110834,,
111,6303_13902,0.16975607,,
111,6303_13903,0.20328844,,
111,6303_13904,0.14626928,,
111,6303_13905,0.099583566,,
111,6303_13906,0.11382986,,
111,6303_13907,0.12869467,,
111,6303_13908,0.15563269,,
111,6304_13899,0.081290595,,
111,6304_13900,0.20089963,,
111,6304_13901,0.19198355,,
111,6304_13902,0.10198677,,
111,6304_13903,0.14092058,,
111,6304_13904,0.13262607,,
111,6304_13905,0.17898862,,
111,6304_13906,0.18153583,,
111,6304_13907,0.19108728,,
111,6305_13898,0.20515577,,
111,6305_13899,0.1971902,,
111,6305_13900,0.2020254,,
111,6305_13901,0.1386876,,
111,6305_13902,0.10826828,,
111,6305_13903,0.113054045,,
111,6305_13904,0.14249168,,
111,6305_13905,0.14449334,,
111,6305_13906,0.15419984,,
111,6305_13907,0.14480487,,
111,6306_13898,0.1864069,,
111,6306_13899,0.21669096,,
111,6306_13900,0.1864363,,
111,6306_13901,0.1603592,,
111,6306_13902,0.20676902,,
111,6306_13903,0.11020556,,
111,6306_13904,0.09448372,,
111,6306_13905,0.110854656,,
111,6306_13906,0.15952267,,
111,6306_13907,0.10223921,,
111,6307_13899,0.23053324,,
111,6307_13900,0.24056187,,
111,6307_13901,0.17915222,,
111,6307_13902,0.21054363,,
111,6307_13903,0.14964926,,
111,6307_13904,0.1035295,,
112,6290_13910,0.2719421,,
112,6290_13911,0.19663048,,
112,6291_13909,0.17962241,,
112,6291_13910,0.17837751,,
112,6291_13911,0.20273477,,
112,6292_13908,0.17699042,,
112,6292_13909,0.211741,,
112,6292_13910,0.1319668,,
112,6292_13911,0.13387062,,
112,6293_13908,0.20303218,,
112,6293_13909,0.15791689,,
112,6293_13910,0.18045108,,
112,6293_13911,0.18002483,,
112,6294_13908,0.22831562,,
112,6294_13909,0.16163571,,
112,6294_13910,0.16271195,,
112,6294_13911,0.12171409,,
112,6295_13908,0.15789685,,
112,6295_13909,0.17604488,,
112,6295_13910,0.1717388,,
112,6295_13911,0.18299547,,
112,6296_13908,0.28162053,,
112,6296_13909,0.24354246,,
112,6296_13910,0.28286266,,
112,6296_13911,0.2665771,,
112,6296_13912,0.20754501,,
112,6297_13908,0.2172035,,
112,6297_13909,0.2561434,,
112,6297_13910,0.20897485,,
112,6297_13911,0.17969185,,
112,6297_13912,0.20399843,,
112,6298_13909,0.19378631,,
112,6298_13910,0.17130835,,
112,6298_13911,0.16112004,,
112,6298_13912,0.17238678,,
112,6299_13909,0.16303419,,
112,6299_13910,0.21619698,,
112,6299_13911,0.19634673,,
112,6299_13912,0.21479805,,
112,6300_13909,0.18383898,,
112,6300_13910,0.19854426,,
112,6300_13911,0.1519789,,
112,6300_13912,0.18433648,,
112,6300_13913,0.23228802,,
112,6301_13910,0.22820413,,
112,6301_13911,0.1592558,,
112,6301_13912,0.20928527,,
112,6301_13913,0.19534537,,
112,6302_13910,0.19719389,,
112,6302_13911,0.21720634,,
112,6302_13912,0.13527633,,
112,6302_13913,0.17860137,,
112,6302_13914,0.16300678,,
112,6302_13915,0.24124534,,
112,6302_13916,0.15326947,,
112,6303_13909,0.14964634,,
112,6303_13910,0.16750205,,
112,6303_13911,0.20040841,,
112,6303_13912,0.1505428,,
112,6303_13913,0.15890592,,
112,6303_13914,0.15487222,,
112,6303_13915,0.1358728,,
112,6303_13916,0.13319908,,
112,6304_13909,0.12235293,,
112,6304_13910,0.12003201,,
112,6304_13911,0.14512518,,
112,6304_13912,0.23695727,,
112,6304_13913,0.14344297,,
112,6304_13914,0.2253845,,
112,6305_13908,0.177733,,
112,6305_13909,0.17411344,,
112,6305_13910,0.15353945,,
112,6305_13911,0.1421616,,
113,6306_13874,0.2670393,,
113,6307_13873,0.1921849,,
113,6307_13874,0.2308824,,
113,6307_13875,0.24050581,,
113,6307_13878,0.11429082,,
113,6307_13879,0.1982899,,
113,6307_13880,0.18535697,,
113,6307_13881,0.30084953,,
113,6307_13882,0.22160356,,
113,6308_13872,0.2083099,,
113,6308_13873,0.27054223,,
113,6308_13874,0.2242255,,
113,6308_13875,0.23079644,,
113,6308_13876,0.32364997,,
113,6308_13877,0.23679605,,
113,6308_13878,0.25504544,,
113,6308_13879,0.18571213,,
113,6308_13880,0.21446066,,
113,6308_13881,0.22419065,,
113,6308_13882,0.2085991,,
113,6308_13883,0.22203925,,
113,6309_13870,0.21274918,,
113,6309_13871,0.16965447,,
113,6309_13872,0.29747632,,
113,6309_13873,0.24026272,,
113,6309_13874,0.20252828,,
113,6309_13875,0.2647043,,
113,6309_13876,0.18606047,,
113,6309_13877,0.19626266,,
113,6309_13878,0.21650979,,
113,6309_13879,0.16885246,,
113,6309_13880,0.19158511,,
113,6309_13881,0.36145872,,
113,6309_13882,0.19112688,,
113,6309_13883,0.23491225,,
113,6309_13884,0.17932498,,
113,6310_13869,0.20499778,,
113,6310_13870,0.29958355,,
113,6310_13871,0.26221132,,
113,6310_13872,0.23736256,,
113,6310_13873,0.21286777,,
113,6310_13874,0.21997316,,
113,6310_13875,0.2948345,,
113,6310_13876,0.26947194,,
113,6310_13877,0.19401279,,
113,6310_13878,0.23412955,,
113,6310_13879,0.24739839,,
113,6310_13880,0.13819526,,
113,6310_13881,0.2592372,,
113,6310_13882,0.22102825,,
113,6310_13883,0.23888958,,
113,6310_13884,0.21042188,,
113,6310_13885,0.19401683,,
113,6310_13886,0.1746194,,
113,6310_13887,0.16760212,,
113,6311_13868,0.22726512,,
113,6311_13869,0.20165005,,
113,6311_13870,0.19895065,,
113,6311_13871,0.22445743,,
113,6311_13872,0.19199038,,
113,6311_13873,0.17148186,,
113,6311_13874,0.19011655,,
113,6311_13875,0.41391358,,
113,6311_13876,0.2790409,,
113,6311_13877,0.2885673,,
113,6311_13878,0.21136563,,
113,6311_13879,0.18342875,,
113,6311_13880,0.15254529,,
113,6311_13881,0.10225895,,
113,6311_13882,0.14854969,,
113,6311_13883,0.15061742,,
113,6311_13884,0.11082465,,
113,6311_13885,0.16919404,,
113,6311_13886,0.25411946,,
113,6311_13887,0.2629135,,
113,6311_13888,0.17907563,,
113,6312_13865,0.19623464,,
113,6312_13866,0.15659064,,
113,6312_13867,0.15829591,,
113,6312_13868,0.18299827,,
113,6312_13869,0.15285458,,
113,6312_13870,0.11128055,,
113,6312_13871,0.16817065,,
113,6312_13872,0.1758821,,
113,6312_13873,0.17118552,,
113,6312_13874,0.24416411,,
113,6312_13875,0.43192038,,
113,6312_13876,0.25654963,,
113,6312_13877,0.24315609,,
113,6312_13878,0.33021078,,
113,6312_13879,0.27580306,,
113,6312_13880,0.28359568,,
113,6312_13881,0.2872294,,
113,6312_13882,0.30588657,,
113,6312_13883,0.29056093,,
113,6312_13884,0.30420327,,
113,6312_13885,0.26085323,,
113,6312_13886,0.22439632,,
113,6312_13887,0.19828777,,
113,6312_13888,0.27190307,,
113,6313_13868,0.1818739,,
113,6313_13869,0.19217797,,
113,6313_13870,0.17151976,,
113,6313_13871,0.20029667,,
113,6313_13872,0.29510882,,
113,6313_13873,0.3184377,,
113,6313_13874,0.22893405,,
113,6313_13875,0.042056702,,
113,6313_13876,0.027805896,,
113,6313_13877,0.23142561,,
113,6313_13878,0.15695776,,
113,6313_13879,0.18383554,,
113,6313_13880,0.29977572,,
113,6313_13881,0.21867979,,
113,6313_13882,0.18205605,,
113,6313_13883,0.2103927,,
113,6313_13884,0.2455283,,
113,6313_13885,0.22840805,,
113,6313_13886,0.24711122,,
113,6313_13887,0.28101674,,
113,6313_13888,0.22852194,,
113,6314_13876,0.020901054,,
113,6314_13877,0.04030942,,
113,6314_13878,0.18617648,,
113,6314_13879,0.19763692,,
113,6314_13880,0.2584211,,
113,6314_13881,0.18340062,,
113,6314_13882,0.17693004,,
113,6314_13883,0.20468268,,
113,6314_13884,0.18676583,,
113,6314_13885,0.19375587,,
113,6314_13886,0.19613187,,
113,6314_13887,0.17146748,,
113,6315_13877,0.24296,,
113,6315_13878,0.019232633,,
113,6315_13879,0.023225455,,
113,6315_13880,0.16902368,,
113,6315_13881,0.25310388,,
113,6315_13882,0.22586934,,
113,6315_13883,0.25380746,,
114,6316_13886,0.15358293,,
114,6316_13887,0.14209008,,
114,6316_13888,0.16265611,,
114,6316_13889,0.1599617,,
114,6316_13890,0.16845587,,
114,6317_13886,0.23480031,,
114,6317_13887,0.20553029,,
114,6317_13888,0.15077102,,
114,6317_13889,0.20989776,,
114,6317_13890,0.20820042,,
114,6317_13891,0.22486418,,
114,6317_13892,0.17534697,,
114,6318_13886,0.19247651,,
114,6318_13887,0.22308294,,
114,6318_13888,0.18852702,,
114,6318_13889,0.2382809,,
114,6318_13890,0.21348503,,
114,6318_13891,0.20687589,,
114,6318_13892,0.21932265,,
114,6318_13893,0.21020353,,
114,6318_13894,0.16226679,,
114,6319_13886,0.22701785,,
114,6319_13887,0.16656928,,
114,6319_13888,0.18611881,,
114,6319_13889,0.23848096,,
114,6319_13890,0.21086067,,
114,6319_13891,0.17286173,,
114,6319_13892,0.1787012,,
114,6319_13893,0.20587814,,
114,6319_13894,0.18205136,,
114,6319_13895,0.15793729,,
114,6319_13896,0.13916278,,
114,6320_13885,0.038757764,,
114,6320_13886,0.16783881,,
114,6320_13887,0.20359907,,
114,6320_13888,0.22833051,,
114,6320_13889,0.16810618,,
114,6320_13890,0.1820034,,
114,6320_13891,0.20358449,,
114,6320_13892,0.18674101,,
114,6320_13893,0.18027624,,
114,6320_13894,0.16727072,,
114,6320_13895,0.17597222,,
114,6320_13896,0.21901146,,
114,6320_13897,0.19006085,,
114,6320_13898,0.25018036,,
114,6320_13899,0.14644499,,
114,6321_13881,0.19943221,,
114,6321_13882,0.22524406,,
114,6321_13883,0.1819982,,
114,6321_13884,0.1614181,,
114,6321_13885,0.12280108,,
114,6321_13886,0.040087197,,
114,6321_13887,0.20639661,,
114,6321_13888,0.18497446,,
114,6321_13889,0.19663288,,
114,6321_13890,0.23416229,,
114,6321_13891,0.21237424,,
114,6321_13892,0.31006068,,
114,6321_13893,0.1865097,,
114,6321_13894,0.16111563,,
114,6321_13895,0.12722747,,
114,6321_13896,0.15493059,,
114,6321_13897,0.24495082,,
114,6321_13898,0.24489611,,
114,6321_13899,0.09014191,,
114,6321_13900,0.09517292,,
114,6322_13880,0.2619734,,
114,6322_13881,0.19555281,,
114,6322_13882,0.22040474,,
114,6322_13883,0.17922929,,
114,6322_13884,0.15826799,,
114,6322_13885,0.18326154,,
114,6322_13886,0.20567209,,
114,6322_13887,0.15505014,,
114,6322_13888,0.20741433,,
114,6322_13889,0.20514299,,
114,6322_13890,0.15726446,,
114,6322_13891,0.21427695,,
114,6322_13892,0.19908518,,
114,6322_13893,0.226461,,
114,6322_13894,0.23012218,,
114,6322_13895,0.14433287,,
114,6322_13896,0.26653737,,
114,6322_13897,0.2764539,,
114,6322_13898,0.25906134,,
114,6322_13899,0.18102726,,
114,6322_13900,0.17386363,,
114,6323_13879,0.17833483,,
114,6323_13880,0.28276977,,
114,6323_13881,0.18551242,,
114,6323_13882,0.17733644,,
114,6323_13883,0.17860955,,
114,6323_13884,0.21342607,,
114,6323_13885,0.14768362,,
114,6323_13886,0.20511854,,
114,6323_13887,0.18931648,,
114,6323_13888,0.1693427,,
114,6323_13889,0.1972034,,
114,6323_13890,0.1872038,,
114,6323_13891,0.1806247,,
114,6323_13892,0.19230208,,
114,6323_13893,0.22986068,,
114,6323_13894,0.19783613,,
114,6323_13895,0.15904887,,
114,6323_13896,0.1926663,,
114,6323_13897,0.33058542,,
114,6323_13898,0.21933906,,
114,6323_13899,0.2407141,,
114,6323_13900,0.17791735,,
114,6324_13879,0.20308441,,
114,6324_13880,0.18323947,,
114,6324_13881,0.17135273,,
114,6324_13882,0.16352946,,
114,6324_13883,0.19494402,,
114,6324_13884,0.2216278,,
114,6324_13885,0.19616379,,
114,6324_13886,0.19855833,,
114,6324_13887,0.22946587,,
114,6324_13888,0.14593147,,
114,6324_13889,0.20015725,,
114,6324_13890,0.18221265,,
114,6324_13891,0.16528031,,
114,6324_13892,0.20827252,,
114,6324_13893,0.20696548,,
114,6324_13894,0.20248488,,
114,6324_13895,0.2632396,,
114,6324_13896,0.19800393,,
114,6324_13897,0.23699558,,
114,6324_13898,0.24369965,,
114,6324_13899,0.17243722,,
114,6324_13900,0.1673508,,
114,6325_13883,0.22235422,,
114,6325_13884,0.21467417,,
114,6325_13885,0.2473194,,
114,6325_13886,0.1818759,,
114,6325_13887,0.29662558,,
114,6325_13888,0.2457071,,
114,6325_13889,0.19993815,,
114,6325_13890,0.20286642,,
114,6325_13891,0.22302002,,
114,6325_13892,0.222439,,
114,6325_13893,0.16813448,,
114,6325_13894,0.17246619,,
114,6325_13895,0.21865183,,
114,6325_13896,0.1707759,,
114,6325_13897,0.18962647,,
114,6325_13898,0.18376213,,
114,6325_13899,0.20772532,,
114,6325_13900,0.1630015,,
114,6326_13884,0.20989951,,
114,6326_13885,0.19963792,,
114,6326_13886,0.2047094,,
114,6326_13887,0.23363584,,
114,6326_13888,0.22299784,,
114,6326_13889,0.23834005,,
114,6326_13890,0.25083068,,
114,6326_13893,0.12882628,,
114,6326_13894,0.1695823,,
114,6326_13895,0.16681543,,
114,6326_13896,0.19058602,,
114,6326_13897,0.1989149,,
114,6326_13898,0.18976669,,
114,6326_13899,0.13825753,,
114,6326_13900,0.07850631,,
114,6327_13894,0.16918309,,
114,6327_13895,0.16097632,,
114,6327_13896,0.16383274,,
114,6327_13897,0.10545474,,
114,6327_13898,0.1766854,,
114,6327_13899,0.16202441,,
114,6327_13900,0.19019985,,
114,6328_13893,0.2117365,,
114,6328_13894,0.1332789,,
114,6328_13895,0.177515,,
114,6328_13896,0.17123581,,
114,6328_13897,0.21634386,,
114,6328_13898,0.15824442,,
114,6329_13881,0.078372054,,
114,6329_13882,0.15214773,,
114,6329_13891,0.1582948,,
114,6329_13892,0.20313446,,
114,6329_13893,0.15008163,,
114,6329_13894,0.1791467,,
114,6329_13895,0.18095319,,
114,6329_13896,0.22932152,,
114,6329_13897,0.15329291,,
114,6330_13881,0.14462948,,
114,6330_13882,0.16370681,,
114,6330_13888,0.14846906,,
114,6330_13889,0.13709243,,
114,6330_13890,0.05118554,,
114,6330_13891,0.14184453,,
114,6330_13892,0.14361975,,
114,6330_13893,0.2543117,,
114,6330_13894,0.2289611,,
114,6330_13895,0.23317115,,
114,6330_13896,0.13645004,,
114,6330_13897,0.13688749,,
114,6331_13886,0.038410217,,
114,6331_13887,0.16029318,,
114,6331_13888,0.13855505,,
114,6331_13894,0.12779465,,
114,6331_13895,0.042846285,,
114,6331_13896,0.156339,,
115,6320_13905,0.1278244,,
115,6320_13906,0.09079923,,
115,6320_13907,0.15563798,,
115,6320_13908,0.14732377,,
115,6320_13909,0.13536982,,
115,6320_13910,0.036976058,,
115,6320_13911,0.15198734,,
115,6320_13912,0.12021054,,
115,6321_13903,0.11672731,,
115,6321_13904,0.16471851,,
115,6321_13905,0.15985873,,
115,6321_13906,0.06422728,,
115,6321_13907,0.13125442,,
115,6321_13908,0.14237888,,
115,6321_13909,0.15815118,,
115,6321_13910,0.16742232,,
115,6321_13911,0.18061009,,
115,6321_13912,0.17248407,,
115,6321_13913,0.12666194,,
115,6322_13902,0.20991132,,
115,6322_13903,0.124596104,,
115,6322_13904,0.20987271,,
115,6322_13905,0.14462492,,
115,6322_13906,0.09366625,,
115,6322_13907,0.11047338,,
115,6322_13908,0.18874152,,
115,6322_13909,0.15684985,,
115,6322_13910,0.15805964,,
115,6322_13911,0.16709416,,
115,6322_13912,0.1414386,,
115,6322_13913,0.047703866,,
115,6323_13902,0.16430579,,
115,6323_13903,0.18564144,,
115,6323_13904,0.22417985,,
115,6323_13905,0.24407482,,
115,6323_13906,0.12986006,,
115,6323_13907,0.14838028,,
115,6323_13908,0.16106482,,
115,6323_13909,0.16235587,,
115,6323_13910,0.16005279,,
115,6323_13911,0.20784904,,
115,6323_13912,0.14159782,,
115,6323_13913,0.13115588,,
115,6324_13902,0.1621895,,
115,6324_13903,0.1951586,,
115,6324_13904,0.2185152,,
115,6324_13905,0.1814364,,
115,6324_13906,0.21361764,,
115,6324_13907,0.101582035,,
115,6324_13908,0.14522079,,
115,6324_13909,0.14611028,,
115,6324_13910,0.12547313,,
115,6324_13911,0.12754083,,
115,6324_13912,0.16889277,,
115,6324_13913,0.2057014,,
115,6325_13902,0.14387946,,
115,6325_13903,0.19041571,,
115,6325_13904,0.18823251,,
115,6325_13905,0.1538331,,
115,6325_13906,0.26050043,,
115,6325_13907,0.15616493,,
115,6325_13908,0.11898035,,
115,6325_13909,0.18305479,,
115,6325_13910,0.19646414,,
115,6325_13911,0.19722374,,
115,6325_13912,0.21483558,,
115,6326_13902,0.06701191,,
115,6326_13903,0.16842325,,
115,6326_13904,0.17314146,,
115,6326_13905,0.16055948,,
115,6326_13906,0.1601793,,
115,6326_13907,0.14540507,,
115,6326_13908,0.14234544,,
115,6326_13909,0.19031785,,
115,6326_13910,0.014274143,,
115,6327_13902,0.1706032,,
115,6327_13903,0.16352485,,
115,6327_13904,0.17730592,,
115,6327_13905,0.18891855,,
115,6327_13906,0.1371996,,
115,6327_13907,0.14207545,,
115,6327_13908,0.18238926,,
115,6327_13909,0.18631281,,
115,6328_13901,0.0792301,,
115,6328_13902,0.078042716,,
115,6328_13903,0.13849132,,
115,6328_13904,0.10000736,,
115,6328_13905,0.1875036,,
115,6328_13906,0.15832853,,
115,6328_13907,0.16418792,,
115,6328_13908,0.18526533,,
115,6328_13909,0.12266652,,
115,6329_13899,0.15587926,,
115,6329_13900,0.13469607,,
115,6329_13901,0.1728047,,
115,6329_13902,0.14346285,,
115,6329_13903,0.08781357,,
115,6329_13904,0.102776416,,
115,6329_13905,0.15189475,,
115,6329_13906,0.1446261,,
115,6329_13907,0.22407892,,
115,6329_13908,0.1831987,,
115,6329_13909,0.121509895,,
115,6330_13898,0.12977263,,
115,6330_13899,0.19801001,,
115,6330_13900,0.14937639,,
115,6330_13901,0.12659077,,
115,6330_13902,0.12505487,,
115,6330_13903,0.13236915,,
115,6330_13904,0.15452279,,
115,6330_13905,0.14240073,,
115,6330_13906,0.12480671,,
115,6330_13907,0.15841436,,
115,6330_13908,0.1989664,,
115,6330_13909,0.14302492,,
115,6331_13897,0.062463753,,
115,6331_13898,0.2077051,,
115,6331_13899,0.16894528,,
115,6331_13900,0.2213328,,
115,6331_13901,0.12225537,,
115,6331_13902,0.10032613,,
115,6331_13903,0.08687347,,
115,6331_13904,0.16747043,,
115,6331_13905,0.122497156,,
115,6331_13906,0.13393544,,
115,6331_13907,0.16117002,,
115,6331_13908,0.19896717,,
115,6332_13896,0.04211868,,
115,6332_13897,0.13794461,,
115,6332_13898,0.15230992,,
115,6332_13899,0.16975752,,
115,6332_13900,0.25958225,,
115,6332_13901,0.20213774,,
115,6332_13902,0.12767066,,
115,6332_13903,0.18501078,,
115,6332_13904,0.19800109,,
115,6332_13905,0.21334513,,
115,6332_13906,0.2045819,,
115,6332_13907,0.16228539,,
115,6332_13908,0.13802496,,
115,6333_13893,0.03496143,,
115,6333_13894,0.065688655,,
115,6333_13895,0.121232465,,
115,6333_13896,0.12944126,,
115,6333_13897,0.15889734,,
115,6333_13898,0.14325356,,
115,6333_13899,0.15102465,,
115,6333_13900,0.20035133,,
115,6333_13901,0.15973942,,
115,6333_13902,0.13651659,,
115,6333_13903,0.15582524,,
115,6334_13891,0.18068239,,
115,6334_13892,0.15340264,,
115,6334_13893,0.15932113,,
115,6334_13894,0.112937525,,
115,6334_13895,0.14867574,,
115,6334_13896,0.17232823,,
115,6334_13897,0.12711892,,
115,6334_13898,0.13475148,,
115,6334_13899,0.15258949,,
115,6334_13900,0.17104065,,
115,6334_13901,0.14874718,,
115,6334_13902,0.14165787,,
115,6335_13892,0.1465291,,
115,6335_13893,0.20266405,,
115,6335_13894,0.14346987,,
115,6335_13895,0.15297924,,
115,6335_13896,0.1257723,,
115,6335_13897,0.18963614,,
115,6335_13898,0.23265176,,
115,6335_13899,0.2283106,,
115,6336_13891,0.12404576,,
115,6336_13892,0.13603158,,
115,6336_13893,0.15274388,,
115,6336_13895,0.12700285,,
115,6336_13896,0.13267437,,
115,6336_13897,0.1790401,,
115,6337_13896,0.15460828,,
116,6309_13899,0.23265308,,
116,6309_13900,0.22467388,,
116,6309_13901,0.20115751,,
116,6309_13902,0.21203078,,
116,6309_13903,0.097821355,,
116,6309_13904,0.15001515,,
116,6309_13905,0.08303634,,
116,6310_13899,0.19649859,,
116,6310_13900,0.28035098,,
116,6310_13901,0.18695053,,
116,6310_13902,0.18716228,,
116,6310_13903,0.21796598,,
116,6310_13904,0.16782145,,
116,6310_13905,0.122095734,,
116,6310_13906,0.12472652,,
116,6311_13899,0.2812437,,
116,6311_13900,0.31114793,,
116,6311_13901,0.13769531,,
116,6311_13902,0.14212357,,
116,6311_13903,0.12052943,,
116,6311_13904,0.12202745,,
116,6311_13905,0.2118077,,
116,6311_13906,0.21307793,,
116,6311_13907,0.24401507,,
116,6311_13908,0.1988748,,
116,6312_13898,0.23053636,,
116,6312_13899,0.21055657,,
116,6312_13900,0.19706202,,
116,6312_13901,0.20790558,,
116,6312_13902,0.1813895,,
116,6312_13903,0.11755125,,
116,6312_13904,0.12800217,,
116,6312_13905,0.16600683,,
116,6312_13906,0.16546635,,
116,6312_13907,0.13166709,,
116,6312_13908,0.19187585,,
116,6312_13909,0.1111148,,
116,6313_13898,0.19736136,,
116,6313_13899,0.18619679,,
116,6313_13900,0.21300778,,
116,6313_13901,0.18502173,,
116,6313_13902,0.17316139,,
116,6313_13903,0.21337292,,
116,6313_13904,0.19209051,,
116,6313_13905,0.15940773,,
116,6313_13906,0.20637214,,
116,6313_13907,0.20135985,,
116,6313_13908,0.1698843,,
116,6314_13898,0.11775982,,
116,6314_13899,0.16876017,,
116,6314_13900,0.1560446,,
116,6314_13901,0.19690302,,
116,6314_13902,0.2587915,,
116,6314_13903,0.17291579,,
116,6314_13904,0.18615331,,
116,6314_13905,0.20234402,,
116,6314_13906,0.17959885,,
116,6314_13907,0.23607159,,
116,6314_13908,0.17366117,,
116,6315_13899,0.11369414,,
116,6315_13900,0.12145882,,
116,6315_13901,0.13591352,,
116,6315_13902,0.24570207,,
116,6315_13903,0.16263688,,
116,6315_13904,0.19488014,,
116,6315_13905,0.19997855,,
116,6315_13906,0.22869605,,
116,6315_13907,0.17448628,,
116,6315_13908,0.19007997,,
116,6316_13899,0.16477497,,
116,6316_13900,0.11807752,,
116,6316_13901,0.1527492,,
116,6316_13902,0.13187784,,
116,6316_13903,0.17823462,,
116,6316_13904,0.18440852,,
116,6316_13905,0.21375746,,
116,6316_13906,0.21675548,,
116,6316_13907,0.19584902,,
116,6316_13908,0.15526521,,
116,6317_13899,0.16921638,,
116,6317_13900,0.2504715,,
116,6317_13901,0.1249304,,
116,6317_13902,0.14211248,,
116,6317_13903,0.18324879,,
116,6317_13904,0.18866238,,
116,6317_13905,0.19217879,,
116,6317_13906,0.17624001,,
116,6317_13907,0.16587275,,
116,6317_13908,0.16055933,,
116,6318_13899,0.15145318,,
116,6318_13900,0.14578381,,
116,6318_13901,0.14617184,,
116,6318_13902,0.1881743,,
