district,y_x,year2016,year2017,year2018,year2019,4years_mean,FA2014,lnFA2014
107,6301_13965,0.030512122,0.0929999,0.061470255,0.045668025,0.057662576,9389.887612,9.147388603
107,6302_13954,0.05933113,0.047930807,0.051743057,0.04717311,0.051544526,35090.78741,10.46569391
107,6302_13955,0.0301019,0.040042397,0.04012894,0.03384936,0.036030649,11233.24035,9.32663255
107,6302_13956,0.0773247,0.066229016,0.07837352,0.060689643,0.07065422,21354.90983,9.969036961
107,6302_13957,0.07797359,0.091876164,0.110975735,0.080733046,0.090389634,48955.88789,10.79867492
107,6302_13958,0.07280278,0.07604556,0.0790215,0.04563805,0.068376973,18894.95669,9.846650324
107,6302_13959,0.07505688,0.083250165,0.08014798,0.07131311,0.077442034,17356.07491,9.761697863
107,6302_13960,0.0860046,0.08888313,0.08706269,0.08094409,0.085723628,35488.04224,10.47695108
107,6302_13961,0.06853899,0.080951214,0.07983738,0.06993678,0.074816091,16172.58312,9.691072687
107,6302_13962,0.07174505,0.08656792,0.06615541,0.06855826,0.07325666,20735.8958,9.939621574
107,6302_13963,0.01126972,0.04172535,0,0.034149613,0.021786171,10536.13356,9.26256592
107,6302_13964,0.06979774,0.05400414,0.058136284,0.047356006,0.057323543,26997.93363,10.20351561
107,6302_13965,0.08300625,0.08865607,0.09431192,0.067422144,0.083349096,14754.52704,9.599305233
107,6303_13955,0.035223015,0.061215393,0.056361735,0.036500312,0.047325114,13475.04133,9.508594463
107,6303_13956,0.07759827,0.09147241,0.09288766,0.069260806,0.082804787,44336.80193,10.69957035
107,6303_13957,0.03538876,0.038404405,0.045917846,0.053175393,0.043221601,16406.76474,9.705449013
107,6303_13958,0.080863595,0.08940623,0.09410231,0.08806607,0.088109551,28799.25306,10.26810473
107,6303_13959,0.052281428,0.04047219,0.041604485,0.04410579,0.044615973,9561.795195,9.16553077
107,6303_13960,0.041149497,0.05042678,0.042137947,0.060892135,0.04865159,10409.46645,9.250470907
107,6303_13961,0.035443332,0.0633526,0.069131956,0.038010452,0.051484585,21920.62134,9.995183086
107,6303_13962,0.06392752,0.062483124,0.06720469,0.06824872,0.065466014,10122.07416,9.222473878
107,6303_13963,0.009390786,0.05458143,0.050568704,0.001291078,0.028957999,13802.75582,9.532623548
107,6303_13964,0,0.057302684,0.05848219,0.04722333,0.040752051,12344.65307,9.420978299
107,6303_13965,0.031662516,0.068124,0.062578194,0.07117438,0.058384773,26004.02016,10.16600643
107,6304_13955,0.08705819,0.09767084,0.095489524,0.096917704,0.094284065,32183.23741,10.37920102
107,6304_13956,0.013160698,0.018459283,0.041148867,0.033351745,0.026530148,18409.36464,9.820614762
107,6304_13957,0.08911199,0.0840642,0.07791182,0.07484792,0.081483983,35969.69717,10.49043212
107,6304_13958,0.016173877,0.035744876,0.034181233,0.027021734,0.02828043,24435.85658,10.10380686
107,6304_13959,0.06419588,0.06959337,0.08359277,0.02839964,0.061445415,28816.6624,10.26870905
107,6304_13960,0.048744183,0.06541011,0.052127283,0.048249688,0.053632816,19420.25178,9.874071707
107,6304_13961,0.077403225,0.058796696,0.06767701,0.040023148,0.06097502,17108.67471,9.747340907
107,6304_13962,0.06407178,0.0491969,0.061923165,0.07011087,0.061325679,20541.1147,9.930183752
107,6304_13963,0.037801135,0.064111486,0.06480953,0.060467005,0.056797289,15599.39122,9.654987168
107,6304_13964,0,0.036709644,0.046463028,0.04178374,0.031239103,7842.667037,8.967334239
107,6304_13965,0.023991205,0.06886035,0.06348688,0.06132275,0.054415296,15428.93303,9.643999794
107,6305_13955,0.09218575,0.10073672,0.11802766,0.10651774,0.104366968,55868.75536,10.93076056
107,6305_13956,0.04762772,0.04454554,0.049838454,0.012360131,0.038592961,13543.59413,9.513668957
107,6305_13957,0.03879246,0.048265412,0.03419137,0.015220625,0.034117467,16775.16711,9.727654924
107,6305_13958,0.07760325,0.060573973,0.06397945,0.009439848,0.05289913,23556.2697,10.06714729
107,6305_13959,0.017056067,0.037909273,0.05216128,0.054424167,0.040387697,2503.719077,7.825532536
107,6305_13960,0.097594045,0.10876541,0.07386567,0.048473746,0.082174718,33995.63357,10.43398737
107,6305_13961,0.016783476,0.042077772,0.039641976,0,0.024625806,4414.059226,8.392550004
107,6305_13962,0.04571362,0.029644877,0.0230684,0.029467257,0.031973539,19953.75336,9.901172543
107,6305_13963,0.07127449,0.07362403,0.06747554,0.05720011,0.067393543,30427.01578,10.32308617
107,6305_13964,0.076665536,0.08481927,0.07474175,0.07036698,0.076648384,28615.84648,10.26171592
107,6305_13965,0.048452854,0.07406564,0.059349705,0.051362514,0.058307678,7555.73819,8.930062579
107,6306_13955,0.044477943,0.049735785,0.06358093,0.06568488,0.055869885,12601.44683,9.441566914
107,6306_13956,0.043363754,0.0830423,0.054474067,0.06802119,0.062225328,14303.08637,9.568230623
107,6306_13957,0.03507372,0.05233897,0.043086465,0.006441284,0.03423511,3098.465447,8.038662251
107,6306_13958,0.043402113,0.0514917,0.040517047,0.028182682,0.040898386,2103.760233,7.65148161
107,6306_13959,0.038257133,0.050822623,0.03822247,0,0.031825557,156.2743725,5.05161326
107,6306_13960,0.026492044,0.03989608,0.0314955,0.030921014,0.03220116,4258.270193,8.356618299
107,6306_13961,0.03979371,0.055465087,0.052749876,0.005257379,0.038316513,1570.211804,7.358965796
107,6306_13962,0.04243998,0.054803208,0.03414343,0,0.032846655,2344.057102,7.759638511
107,6306_13963,0.025355972,0.03458415,0.017419107,0.010277521,0.021909188,6438.39999,8.770035339
107,6306_13964,0.012479182,0.043006096,0.039264444,0.04562041,0.035092533,12615.46565,9.442678773
107,6307_13959,0.010312779,0.028827386,0.026062008,0,0.016300543,4710.038436,8.457451347
107,6307_13960,0.029374413,0.016165726,0.005181715,0,0.012680464,4328.860987,8.373059735
107,6307_13961,0,0.00878546,0.033877783,0,0.010665811,4219.532597,8.347479642
107,6307_13962,0.003911268,0.003872886,0.016714036,0,0.006124548,0,#NUM!
108,6307_13891,0.01644858,0.017280959,0.035309967,0.005401734,0.01861031,11175.1915,9.321451556
108,6307_13892,0.07264444,0.062204033,0.09104653,0.07829805,0.076048263,8598.507025,9.059343865
108,6307_13893,0.07281004,0.06098783,0.06622448,0.04996723,0.062497395,8428.741913,9.039402801
108,6307_13894,0.08984651,0.07580088,0.1134857,0.08717649,0.091577395,58405.91266,10.97517241
108,6307_13895,0.07399948,0.06433955,0.09557782,0.060179718,0.073524142,19136.93102,9.859375308
108,6307_13896,0.016905623,0.013584919,0.07612742,0.020867785,0.031871437,16343.09824,9.701560961
108,6307_13897,0.045233138,0.042188462,0.11234677,0.06480001,0.066142095,12547.56228,9.437281685
108,6307_13898,0.060697764,0.05757063,0.11895197,0.065092914,0.07557832,14172.54315,9.559061791
108,6308_13891,0.083798364,0.08258124,0.09585032,0.089138255,0.087842045,33947.8605,10.43258111
108,6308_13892,0.09452137,0.08365549,0.109821774,0.09659515,0.096148446,44701.52275,10.70776285
108,6308_13893,0.08723561,0.08737752,0.12126469,0.08168256,0.094390095,32036.54042,10.37463242
108,6308_13894,0.08276084,0.06621247,0.08757636,0.07200983,0.077139875,21070.56016,9.955632092
108,6308_13895,0.07593499,0.07583203,0.12084707,0.081170596,0.088446172,30712.90146,10.33243809
108,6308_13896,0.00613793,0.029893748,0.047252648,0.04562105,0.032226344,10695.41792,9.277570697
108,6308_13897,0.089120865,0.084441006,0.114731416,0.08563458,0.093481967,56070.81673,10.93437076
108,6308_13898,0.07901019,0.08947672,0.11244371,0.10434396,0.096318645,45352.79004,10.72222698
108,6309_13890,0.062273495,0.04007234,0.06250791,0.062071566,0.056731328,7268.842317,8.891352317
108,6309_13891,0.08958733,0.06483675,0.09471367,0.071251415,0.080097291,20706.44126,9.938200103
108,6309_13892,0.07724109,0.07161482,0.11870087,0.074769475,0.085581564,46794.3093,10.75351688
108,6309_13893,0.09208516,0.098583415,0.105829135,0.083629504,0.095031804,45790.37579,10.73182921
108,6309_13894,0.082461,0.075088724,0.11029958,0.079041004,0.086722577,52050.8747,10.85997688
108,6309_13895,0.066419385,0.059595596,0.089469604,0.069053926,0.071134628,22686.23315,10.02951355
108,6309_13896,0,0,0.050338212,0.041072194,0.022852602,7431.918406,8.913539302
108,6309_13897,0.09973258,0.0806029,0.100448824,0.13484052,0.103906206,31749.7742,10.36564089
108,6310_13890,0.047558498,0.045823555,0.044004653,0.005456172,0.03571072,4873.699094,8.491608495
108,6310_13891,0.03560767,0.04416666,0.07484491,0.055547997,0.052541809,14392.27545,9.574446915
108,6310_13892,0.022265358,0.02651996,0.03428583,0.027138082,0.027552308,2995.445637,8.004848293
108,6310_13893,0.08438329,0.07098616,0.0716081,0.080156,0.076783388,6491.047332,8.778179173
108,6310_13894,0.07894939,0.08194891,0.11727823,0.08179203,0.08999214,29628.39755,10.29648856
108,6310_13895,0.08390347,0.08099088,0.11432999,0.081308275,0.090133154,18413.26885,9.820826817
108,6310_13896,0.08564889,0.053301133,0.05662016,0.043537445,0.059776907,15287.96572,9.634821244
108,6310_13897,0.07839526,0.07338016,0.107958294,0.091824956,0.087889668,50531.41262,10.83035045
108,6311_13889,0.08100909,0.070970334,0.08656749,0.07243628,0.077745799,9030.037545,9.108311804
108,6311_13890,0.073018834,0.065741286,0.08284037,0.07740664,0.074751783,20891.47626,9.94709652
108,6311_13891,0.075378954,0.08436061,0.083275735,0.07760864,0.080155985,26486.3611,10.1843852
108,6311_13892,0.10431192,0.09614127,0.12287644,0.09752987,0.105214875,33158.44755,10.40905279
108,6311_13893,0.092624,0.0903465,0.12989792,0.086508214,0.099844159,44374.79199,10.70042684
108,6311_13894,0.083541825,0.07634621,0.11738092,0.08655515,0.090956026,42371.99999,10.65424305
108,6311_13895,0.049931824,0.048379507,0.077267356,0.035740636,0.052829831,27778.08485,10.23200267
108,6311_13896,0.07694465,0.083508715,0.11560355,0.07820678,0.088565924,60890.18574,11.01682729
108,6311_13897,0.07827133,0.07685767,0.13816993,0.094870895,0.097042456,52702.02278,10.87240912
108,6312_13889,0.053075477,0.03299472,0.036532287,0.035099123,0.039425402,137.7303174,4.925297551
108,6312_13890,0.10751384,0.0945932,0.12211003,0.09773615,0.105488305,21255.18158,9.964355984
108,6312_13891,0.10404732,0.09439392,0.106822245,0.09461298,0.099969116,21622.41364,9.981485724
108,6312_13892,0.07219957,0.072794765,0.08626866,0.06428658,0.073887394,9738.708733,9.183863814
108,6312_13893,0.079924054,0.08178043,0.12917754,0.07140154,0.090570891,32284.68322,10.38234819
108,6312_13894,0.08244479,0.07810982,0.096728705,0.090914994,0.087049577,29202.86924,10.28202225
108,6312_13895,0.092222884,0.08835706,0.12092401,0.085102,0.096651489,17216.67966,9.753633941
108,6312_13896,0.08660507,0.081840485,0.101863354,0.081331685,0.087910149,25684.90061,10.15365857
108,6312_13897,0.082261145,0.081909925,0.1058526,0.089422554,0.089861556,21545.78147,9.977935321
108,6313_13889,0.09575488,0.07622946,0.09160883,0.09108525,0.088669605,30278.37341,10.31818899
108,6313_13890,0.09965642,0.09323332,0.10860032,0.093696,0.098796515,25663.1721,10.15281225
108,6313_13891,0.09159295,0.083266065,0.11319254,0.08780442,0.093963994,11223.1754,9.325736152
108,6313_13892,0.09444304,0.09873414,0.11059514,0.09922901,0.100750333,4724.771453,8.460574469
108,6313_13893,0.07106457,0.07079047,0.09657847,0.062164612,0.075149531,4578.297364,8.429082453
108,6313_13894,0.09336864,0.06395138,0.11454978,0.065751255,0.084405264,21644.80728,9.982520856
108,6313_13895,0.08337504,0.0726123,0.09548581,0.089212984,0.085171534,17792.00525,9.786504492
108,6313_13896,0.07789136,0.06880747,0.09525679,0.06098754,0.07573579,33605.10485,10.42243326
108,6314_13889,0.09675156,0.094476014,0.11119782,0.09398891,0.099103576,2818.141362,7.943832855
108,6314_13890,0.08110081,0.07373929,0.09875992,0.074919105,0.082129781,39462.90509,10.5831164
108,6314_13891,0.09710688,0.083900094,0.11003649,0.092916295,0.09598994,23952.77948,10.08383965
108,6314_13892,0.101906806,0.09264563,0.114307515,0.091118895,0.099994712,43875.67451,10.68911533
108,6314_13893,0.07340357,0.07644835,0.10853478,0.089549296,0.086983999,60925.43599,11.01740603
108,6314_13894,0.13460375,0.16917709,0.23247838,0.18672132,0.180745135,273158.5268,12.51780759
108,6314_13895,0.094570644,0.09148296,0.13092422,0.10906027,0.106509524,23741.3717,10.07497445
108,6314_13896,0.06311702,0.04440609,0.08674952,0.05253698,0.061702403,16097.55618,9.686422749
108,6314_13897,0.015578752,0.016018936,0.09931795,0.043514084,0.043607431,6694.989634,8.80911471
108,6315_13890,0.05290199,0.03473009,0.07692826,0.020980356,0.046385174,3251.335476,8.086821107
108,6315_13891,0.06966867,0.09487674,0.085260525,0.0652939,0.078774959,8.190972618,2.103032648
108,6315_13892,0.07749382,0.06614348,0.084373,0.063781485,0.072947946,3712.094849,8.219351646
108,6315_13893,0.1130657,0.09234806,0.08711784,0.09600328,0.09713372,27922.30198,10.237181
108,6315_13894,0.080976054,0.081436396,0.100177646,0.08590647,0.087124142,54683.61873,10.90931947
108,6315_13895,0.07956873,0.08341738,0.099789664,0.07964863,0.085606101,16215.69191,9.693734689
108,6315_13896,0.081440076,0.06598434,0.089858375,0.08306229,0.08008627,22846.63811,10.03655926
108,6315_13897,0.059172627,0.043211713,0.09630978,0.053344924,0.063009761,11478.85756,9.348262149
108,6316_13892,0.08150053,0.039272416,0.09625759,0.06358436,0.070153724,36228.52632,10.49760211
108,6316_13893,0.08133584,0.07470359,0.09938819,0.07914305,0.083642668,29098.50214,10.27844198
108,6316_13894,0.08781642,0.06505142,0.11366259,0.07406095,0.085147845,66314.15362,11.10215863
108,6316_13895,0.08181843,0.06604393,0.10316943,0.074113145,0.081286234,43873.10385,10.68905674
108,6316_13896,0.07585369,0.051731855,0.12167383,0.08178727,0.082761661,17223.32421,9.754019803
108,6316_13897,0.0699247,0.0400554,0.08916642,0.0664787,0.066406305,156.5107105,5.053124445
108,6317_13894,0.088556364,0.06448042,0.10866606,0.07281842,0.083630316,16577.56478,9.715805541
108,6317_13895,0.06715444,0.062951945,0.09549235,0.07060085,0.074049896,22836.52492,10.0361165
108,6317_13896,0.0844296,0.075694874,0.095336325,0.07191062,0.081842855,29754.53468,10.30073683
108,6317_13897,0.07494721,0.072477534,0.09402002,0.08424704,0.081422951,9839.272156,9.194137019
108,6318_13896,0.027685437,0.02789633,0.062897414,0.044002976,0.040620539,10111.14274,9.221393336
108,6318_13897,0.06994021,0.04352154,0.086602196,0.039500814,0.05989119,5712.528994,8.650417111
110,6299_13875,0.045240644,0.030323,0.066209234,0.04652156,0.04707361,0,#NUM!
110,6299_13876,0.03816505,0.025597574,0.056727998,0.021982986,0.035618402,7532.4628,8.926977332
110,6299_13877,0.04679618,0.040096268,0.043800063,0.046969842,0.044415588,0,#NUM!
110,6300_13875,0.04358486,0.03967905,0.061448276,0.050448105,0.048790073,0,#NUM!
110,6300_13876,0.019108871,0.016153,0.0459989,0.012783468,0.02351106,0,#NUM!
110,6300_13877,0.10082732,0.06212744,0.10388429,0.07295512,0.084948543,10979.17109,9.303755219
110,6300_13878,0.07530394,0.05850076,0.08287063,0.05065582,0.066832788,156.6074871,5.053742593
110,6300_13879,0.020259354,0.023924287,0.03350124,0.030544743,0.027057406,0,#NUM!
110,6300_13880,0.04144644,0.053014763,0.046008017,0.0436299,0.04602478,0,#NUM!
110,6301_13875,0.10628738,0.08614009,0.111180596,0.111293145,0.103725303,12428.17021,9.427720966
110,6301_13876,0.0870907,0.085189134,0.10582852,0.09021942,0.092081944,34248.82189,10.44140745
110,6301_13877,0.10445418,0.08203472,0.11300445,0.09326689,0.09819006,16655.63748,9.720504025
110,6301_13878,0.0744306,0.07231234,0.09736414,0.076310426,0.080104377,4810.10724,8.478474658
110,6301_13879,0.0567749,0.07365589,0.07166048,0.056129016,0.064555072,19823.47716,9.894622229
110,6301_13880,0.06782575,0.050065786,0.085615784,0.06850736,0.06800367,20870.79004,9.946105855
110,6301_13881,0.088756464,0.0800875,0.11475635,0.09311601,0.094179081,15806.04853,9.668147964
110,6301_13884,0.09086512,0.09354368,0.100683525,0.08312217,0.092053624,0,#NUM!
110,6301_13885,0.09002656,0.07332335,0.11087774,0.08890624,0.090783473,19755.06254,9.891165069
110,6302_13875,0.113671556,0.0904528,0.12899774,0.10418382,0.109326479,24793.66347,10.11834339
110,6302_13876,0.07927211,0.07967611,0.100837365,0.08612931,0.086478724,37441.68563,10.53053995
110,6302_13877,0.045420665,0.05013025,0.057159837,0.053052966,0.05144093,7368.304936,8.904942964
110,6302_13878,0.024504226,0.009325407,0.030677266,0.022434486,0.021735346,2169.806623,7.682393329
110,6302_13879,0.046398763,0.043195277,0.05916511,0.030510444,0.044817399,79.84981261,4.380147528
110,6302_13880,0.04949965,0.061740406,0.050495476,0.048318967,0.052513625,1390.70484,7.237565977
110,6302_13881,0.034582626,0.043826513,0.07582305,0.048520584,0.050688193,2552.60218,7.844868581
110,6302_13882,0.06120521,0.03162355,0.062070005,0.026623258,0.045380506,6181.174764,8.729263624
110,6302_13883,0.053060777,0.05426502,0.06199505,0.04496847,0.053572329,2817.701717,7.943676838
110,6302_13884,0.08329099,0.06979459,0.091694266,0.096256554,0.0852591,14882.05067,9.607911113
110,6302_13885,0.09361966,0.099856645,0.12184299,0.101015605,0.104083725,22077.55045,10.00231655
110,6302_13886,0.06267586,0.07036053,0.0759926,0.06697879,0.069001945,2818.512902,7.943964685
110,6303_13875,0.079658024,0.074392535,0.09287009,0.08008222,0.081750717,3616.483549,8.193257437
110,6303_13876,0.0973835,0.08209987,0.11001438,0.10435927,0.098464255,21996.37414,9.998632907
110,6303_13877,0.09104261,0.086597085,0.09586321,0.07020599,0.085927224,5363.072964,8.587292404
110,6303_13878,0.09837736,0.06986196,0.0763431,0.054456044,0.074759616,2505.520181,7.826251649
110,6303_13879,0.03857114,0.05936885,0.062310804,0.059653368,0.054976041,1465.764411,7.290132168
110,6303_13880,0.07011313,0.052233346,0.09367354,0.06130917,0.069332297,8041.765447,8.992403921
110,6303_13881,0.08213139,0.07097547,0.08147001,0.05508517,0.07241551,13669.34778,9.522911217
110,6303_13882,0.050909743,0.029986572,0.03720128,0.026871072,0.036242167,17784.35577,9.786074461
110,6303_13883,0.08384195,0.08764043,0.104076125,0.0947667,0.092581301,27543.97393,10.22353906
110,6303_13884,0.07922594,0.0848252,0.09499435,0.09493902,0.088496128,16006.35821,9.68074131
110,6303_13885,0.094978936,0.098849334,0.103736274,0.10223244,0.099949246,24016.66541,10.08650326
110,6303_13886,0.092775896,0.09960668,0.1061286,0.09358648,0.098024414,20002.6161,9.903618349
110,6303_13887,0.071389966,0.06022555,0.07162361,0.043822408,0.061765384,13807.5111,9.532968006
110,6304_13875,0.123324744,0.11674186,0.12040381,0.12615278,0.121655799,791.9453646,6.674492405
110,6304_13876,0.090417415,0.0845286,0.10863066,0.088427335,0.093001003,23407.67189,10.06081911
110,6304_13877,0.10859464,0.09194274,0.10113269,0.12073453,0.10560115,36829.50476,10.51405456
110,6304_13878,0.09976044,0.08016984,0.098272406,0.09004622,0.092062227,5119.745851,8.540860078
110,6304_13879,0.07266882,0.05336809,0.06401016,0.049095713,0.059785696,7242.76321,8.887758071
110,6304_13880,0.09523718,0.07192285,0.10179971,0.081815585,0.087693831,11538.19386,9.353418017
110,6304_13881,0.073494665,0.070288,0.08196288,0.076204136,0.07548742,12137.10583,9.404022637
110,6304_13882,0.09244235,0.08200703,0.11026542,0.09852063,0.095808858,16389.79553,9.704414196
110,6304_13883,0.060540102,0.063412525,0.065722406,0.04866845,0.059585871,15919.29825,9.675287379
110,6304_13884,0.09027229,0.09073451,0.122004315,0.11884801,0.105464781,47274.3955,10.76372411
110,6304_13885,0.09165469,0.09898257,0.10626597,0.100897074,0.099450076,90348.38699,11.41142844
110,6304_13886,0.1027197,0.091195956,0.1239867,0.10075857,0.104665232,49111.06505,10.80183965
110,6304_13887,0.10484633,0.10878842,0.12000832,0.10573263,0.109843925,135719.872,11.81834828
110,6304_13888,0.12562203,0.11025717,0.12355628,0.11697893,0.119103603,109338.8423,11.60220698
110,6304_13889,0.10786415,0.103726804,0.13626608,0.104448535,0.113076392,37083.83757,10.52093651
110,6305_13875,0.12962165,0.10258959,0.12974802,0.115366384,0.119331411,2100.438839,7.649901573
110,6305_13876,0.077411145,0.07697371,0.12110085,0.09060022,0.091521481,12418.81245,9.426967735
110,6305_13877,0.040453542,0.035372537,0.02450652,0.024861872,0.031298618,2865.887149,7.960633232
110,6305_13878,0.02228079,0.03701189,0.044160236,0.016327552,0.029945117,2505.917093,7.826410052
110,6305_13879,0.108652584,0.11694485,0.13691497,0.10929119,0.117950899,36924.2351,10.51662339
110,6305_13880,0.068974,0.08135468,0.08874066,0.08388418,0.08073838,8954.921253,9.099958521
110,6305_13881,0.097207844,0.071952686,0.09980262,0.07496959,0.085983185,35366.8482,10.47353017
110,6305_13882,0.05687701,0.06287046,0.075925,0.066765115,0.065609396,20627.8354,9.934396676
110,6305_13883,0.111972764,0.098862365,0.10651524,0.11089467,0.10706126,73443.75869,11.2042752
110,6305_13884,0.14023647,0.113224514,0.13194403,0.10742498,0.123207499,180612.2721,12.10410787
110,6305_13885,0.119973786,0.120924614,0.14447498,0.16075383,0.136531803,291574.3853,12.58305043
110,6305_13886,0.09489682,0.12573004,0.10966906,0.104142055,0.108609494,28784.94113,10.26760765
110,6305_13887,0.11603967,0.10583009,0.11466713,0.108782135,0.111329756,91259.89673,11.42146672
110,6305_13888,0.11172474,0.105308615,0.12515567,0.13822794,0.120104241,86478.65058,11.36765285
110,6305_13889,0.10202998,0.09943051,0.13527264,0.11162057,0.112088425,19381.55333,9.872077033
110,6306_13876,0.08909565,0.08716509,0.102775514,0.104888946,0.0959813,13307.84057,9.496108657
110,6306_13877,0.05656843,0.0517299,0.085697964,0.06854758,0.065635969,5771.856005,8.660748972
110,6306_13878,0.09201118,0.073657736,0.093774945,0.07248495,0.082982203,6533.907605,8.784760451
110,6306_13882,0.091870636,0.082336426,0.100128084,0.08898912,0.090831067,32507.75201,10.38923386
110,6306_13883,0.09358497,0.088468425,0.10904301,0.08144155,0.093134489,13319.53771,9.496987237
110,6306_13884,0.08485213,0.08252526,0.08589992,0.075097784,0.082093774,25186.91452,10.13407987
110,6306_13885,0.09323496,0.0916486,0.10848573,0.089340016,0.095677327,41793.03146,10.64048489
110,6306_13886,0.0890077,0.09833495,0.1001156,0.08889273,0.094087745,29532.7696,10.29325576
110,6306_13887,0.094302714,0.08711612,0.11033478,0.09067689,0.095607626,21535.89996,9.977476587
110,6306_13888,0.041126885,0.03738844,0.07662657,0.05315108,0.052073244,11861.18984,9.381026991
110,6306_13889,0.087170005,0.07436122,0.09309022,0.069455825,0.081019318,8082.016508,8.997396688
110,6307_13883,0.08225202,0.07974699,0.114713095,0.08140625,0.089529589,31047.7768,10.34328248
110,6307_13884,0.084799536,0.07158936,0.1100026,0.08675413,0.088286407,30811.61595,10.33564704
110,6307_13885,0.089505374,0.08744686,0.10203714,0.090290286,0.092319915,26836.57248,10.19752088
110,6307_13886,0.08474019,0.09394148,0.10801355,0.090531334,0.094306639,24541.56271,10.1081234
110,6307_13887,0.08334166,0.08353409,0.09727909,0.09711997,0.090318703,34123.63755,10.43774561
110,6307_13888,0.10723247,0.083359,0.10039141,0.08643088,0.09435344,27464.28697,10.22064178
110,6307_13889,0.07099222,0.06543991,0.06669776,0.06933798,0.068116968,5829.690662,8.670719218
110,6308_13884,0.07233181,0.056179717,0.06732766,0.07371309,0.067388069,5968.083373,8.694181112
110,6308_13885,0.082980625,0.08219701,0.099668115,0.0863419,0.087796913,6084.647475,8.71352407
110,6308_13886,0.07998018,0.052264825,0.070040695,0.031627037,0.058478184,0,#NUM!
110,6308_13887,0.04422249,0.05017014,0.06762899,0.05332678,0.0538371,4621.379433,8.438448518
110,6308_13888,0.08633881,0.08265528,0.09871409,0.0812853,0.08724837,15613.1939,9.655871599
110,6308_13889,0.08907031,0.0838351,0.105161585,0.090708524,0.09219388,31275.40397,10.35058725
110,6309_13887,0.050939556,0.06510426,0.05230501,0.06756264,0.058977867,3436.330696,8.142159523
110,6309_13888,0.096896246,0.09789206,0.117085,0.08442369,0.099074249,21165.60047,9.960132523
110,6309_13889,0.048039794,0.023446398,0.03681916,0,0.027076338,4853.322661,8.487418834
111,6295_13905,0.12755978,0.07083211,0.10812183,0.106560506,0.103268557,45996.93615,10.73633007
111,6295_13906,0.09997561,0.07353438,0.10147838,0.07382867,0.08720426,51999.65004,10.85899227
111,6296_13898,0.071836025,0.062531754,0.110979125,0.08344336,0.082197566,41826.69534,10.64129006
111,6296_13899,0.09411876,0.07461655,0.11286604,0.0763126,0.089478488,59600.59123,10.99542077
111,6296_13900,0.09311883,0.08253689,0.09948452,0.08666096,0.0904503,43774.26756,10.68680143
111,6296_13901,0.0891546,0.07881048,0.1081146,0.07901611,0.088773948,62938.09957,11.04990698
111,6296_13902,0.08186376,0.07232336,0.09663289,0.07530178,0.081530448,73438.3599,11.20420169
111,6296_13903,0.090012774,0.07014262,0.11036189,0.08537805,0.088973834,48695.99812,10.79335213
111,6296_13904,0.11389293,0.07806532,0.10654454,0.08468826,0.095797763,19729.92642,9.88989187
111,6296_13905,0.09319918,0.07746212,0.108413436,0.07728123,0.089088992,71468.7242,11.17701521
111,6296_13906,0.08305976,0.06583421,0.095730156,0.061979003,0.076650782,33496.65639,10.4192009
111,6297_13899,0.09550089,0.07312317,0.09983961,0.07628648,0.086187538,22324.70087,10.01344901
111,6297_13900,0.10036755,0.0813598,0.12512344,0.080920674,0.096942866,53983.58812,10.89643536
111,6297_13901,0.013635822,0.003360488,0.04107757,0,0.01451847,12531.20617,9.435977306
111,6297_13902,0.07592702,0.066905275,0.09901963,0.082006045,0.080964493,68531.95519,11.13505541
111,6297_13903,0.0855411,0.07070236,0.1043605,0.08109182,0.085423945,32614.16165,10.39250188
111,6297_13904,0.080223575,0.072441444,0.09835333,0.08199919,0.083254385,55079.08061,10.91652526
111,6297_13905,0.08737115,0.07212145,0.10553708,0.07693319,0.085490718,42698.87161,10.66192777
111,6297_13906,0.081643276,0.07732725,0.10302972,0.08300522,0.086251367,53026.99343,10.87855637
111,6297_13907,0.093191504,0.08174157,0.11665472,0.08387261,0.093865101,52776.55359,10.87382231
111,6298_13899,0.100838155,0.04930367,0.09862204,0.07294422,0.080427021,21005.41549,9.952535564
111,6298_13900,0.0947544,0.08741994,0.10025683,0.08819164,0.092655703,26913.52199,10.20038412
111,6298_13901,0.076652795,0.06415361,0.10929871,0.063622355,0.078431868,40761.03623,10.61548191
111,6298_13902,0.15753111,0.07155754,0.097118974,0.07571561,0.100480809,84579.41409,11.34544618
111,6298_13903,0.106786355,0.06816503,0.10456054,0.07626979,0.088945429,159091.1673,11.9772327
111,6298_13904,0.10479109,0.08725884,0.10353942,0.10445955,0.100012225,86270.25925,11.3652402
111,6298_13905,0.09412825,0.07459952,0.10860283,0.08887519,0.091551448,68839.30914,11.13953021
111,6298_13906,0.086181276,0.0718279,0.10929948,0.08434787,0.087914132,14253.7029,9.564772005
111,6298_13907,0.098616995,0.105097905,0.10355273,0.07325127,0.095129725,33094.25186,10.40711489
111,6299_13899,0.08245112,0.073606335,0.11698339,0.12241491,0.098863939,38021.17255,10.54589846
111,6299_13900,0.08978528,0.07845447,0.106969655,0.12688003,0.100522359,80006.75482,11.28986635
111,6299_13901,0.08663534,0.078707546,0.12040049,0.07847585,0.091054807,84058.47574,11.33926798
111,6299_13902,0.1272617,0.11106191,0.14884114,0.101726234,0.122222746,232435.9604,12.35637003
111,6299_13903,0.17032596,0.15356138,0.14142406,0.18254158,0.161963245,319956.7525,12.67594112
