district,y_x,score,
139,6121_14072,0.100306589,
139,6121_14073,0.11889703,
139,6121_14074,0.125744331,
139,6121_14075,0.12766501,
139,6121_14076,0.152331625,
139,6121_14077,0.118313315,
139,6121_14078,0.127667808,
139,6121_14079,0.105314846,
139,6121_14080,0.118343085,
139,6122_14069,0.111862195,
139,6122_14070,0.094161936,
139,6122_14071,0.037766899,
139,6122_14072,0.009826627,
139,6122_14073,0.054134417,
139,6122_14074,0.105279668,
139,6122_14075,0.09571756,
139,6122_14076,0.114757599,
139,6122_14077,0.097921969,
139,6122_14078,0.096228402,
139,6122_14079,0.133148735,
139,6122_14080,0.124471331,
139,6122_14081,0.158058785,
139,6122_14082,0.089716053,
139,6122_14083,0.148762015,
139,6123_14069,0.00919254,
139,6123_14070,0.041179547,
139,6123_14071,0.132475754,
139,6123_14072,0.09475486,
139,6123_14073,0.019110378,
139,6123_14074,0.018432469,
139,6123_14075,0.032522866,
139,6123_14076,0.128940853,
139,6123_14077,0.13653984,
139,6123_14078,0.175783005,
139,6123_14079,0.101091411,
139,6123_14080,0.085143616,
139,6123_14081,0.148015925,
139,6123_14082,0.127032985,
139,6123_14083,0.116162362,
139,6123_14084,0.114112888,
139,6123_14085,0.196102505,
139,6124_14068,0.051604748,
139,6124_14069,0.022170331,
139,6124_14070,0.088139411,
139,6124_14071,0.083041778,
139,6124_14072,0.059355284,
139,6124_14073,0.05464439,
139,6124_14074,0.022067713,
139,6124_14075,0.139154883,
139,6124_14076,0.10123049,
139,6124_14077,0.129129377,
139,6124_14078,0.097623162,
139,6124_14079,0.153506725,
139,6124_14080,0.138085148,
139,6124_14081,0.229559855,
139,6124_14082,0.098735501,
139,6124_14083,0.119566122,
139,6124_14084,0.156450243,
139,6124_14085,0.107074125,
139,6124_14086,0.197572023,
139,6124_14087,0.159919104,
139,6124_14088,0.17779888,
139,6124_14089,0.192791733,
139,6125_14068,0.040100098,
139,6125_14069,0.014452525,
139,6125_14070,0.06912601,
139,6125_14071,0.093944695,
139,6125_14072,0.058584745,
139,6125_14073,0.069823091,
139,6125_14074,0.111026153,
139,6125_14075,0.124763122,
139,6125_14076,0.026853793,
139,6125_14077,0.039295662,
139,6125_14078,0.103831781,
139,6125_14079,0.133814015,
139,6125_14080,0.206745413,
139,6125_14081,0.159369855,
139,6125_14082,0.063210674,
139,6125_14083,0.115524068,
139,6125_14084,0.156791392,
139,6125_14085,0.185430848,
139,6125_14086,0.248445983,
139,6125_14087,0.26394182,
139,6125_14088,0.216196603,
139,6125_14089,0.25801663,
139,6125_14090,0.248526123,
139,6125_14091,0.218759608,
139,6125_14092,0.158723588,
139,6125_14093,0.19745175,
139,6126_14069,0.043225253,
139,6126_14070,0.092286436,
139,6126_14071,0.070748858,
139,6126_14072,0.090664727,
139,6126_14073,0.034666294,
139,6126_14074,0.015310077,
139,6126_14075,0.023854161,
139,6126_14076,0.013717763,
139,6126_14077,0.003985271,
139,6126_14078,0.085659303,
139,6126_14079,0.134339613,
139,6126_14080,0.194147293,
139,6126_14081,0.093712673,
139,6126_14082,0.15831029,
139,6126_14083,0.169821295,
139,6126_14084,0.164462763,
139,6126_14085,0.249888313,
139,6126_14086,0.2137235,
139,6126_14087,0.231457023,
139,6126_14088,0.259047013,
139,6126_14089,0.201786263,
139,6126_14090,0.195467198,
139,6126_14091,0.183322938,
139,6126_14092,0.20549624,
139,6126_14093,0.138346881,
139,6126_14094,0.146601612,
139,6126_14095,0.059350606,
139,6126_14096,0.165353288,
139,6127_14069,0.06172747,
139,6127_14070,0.070537265,
139,6127_14071,0.045536839,
139,6127_14072,0.059699861,
139,6127_14073,0.019738168,
139,6127_14074,0.018848268,
139,6127_14075,0.055168175,
139,6127_14076,0.113926103,
139,6127_14077,0.14831489,
139,6127_14078,0.148675729,
139,6127_14079,0.161476423,
139,6127_14080,0.074839261,
139,6127_14081,0.127237608,
139,6127_14082,0.186166554,
139,6127_14083,0.169251705,
139,6127_14084,0.22736959,
139,6127_14085,0.349996,
139,6127_14086,0.206670628,
139,6127_14087,0.235276238,
139,6127_14088,0.219615675,
139,6127_14089,0.208489429,
139,6127_14090,0.174413103,
139,6127_14091,0.178343253,
139,6127_14092,0.135617726,
139,6127_14093,0.096183379,
139,6127_14094,0.133278856,
139,6127_14095,0.10292468,
139,6127_14096,0.12537861,
139,6128_14069,0.012156352,
139,6128_14070,0.011779983,
139,6128_14071,0.021759973,
139,6128_14072,0.017855009,
139,6128_14073,0.025527772,
139,6128_14074,0.028687074,
139,6128_14075,0.078989857,
139,6128_14076,0.13488921,
139,6128_14077,0.022380822,
139,6128_14078,0.133972978,
139,6128_14079,0.042222148,
139,6128_14080,0.169326433,
139,6128_14081,0.134070855,
139,6128_14082,0.155601674,
139,6128_14083,0.210191518,
139,6128_14084,0.188839355,
139,6128_14085,0.17782838,
139,6128_14086,0.207319453,
139,6128_14087,0.168416015,
139,6128_14088,0.232610813,
139,6128_14089,0.240777633,
139,6128_14090,0.187369723,
139,6128_14091,0.18565581,
139,6128_14092,0.156615973,
139,6128_14093,0.067080329,
139,6128_14094,0.023266882,
139,6128_14095,0.061461413,
139,6129_14070,0.008887807,
139,6129_14071,0.008133898,
139,6129_14072,0.002483638,
139,6129_14073,0.028929899,
139,6129_14074,0.163959923,
139,6129_14075,0.114746528,
139,6129_14076,0.026126116,
139,6129_14077,0.022854809,
139,6129_14078,0.035718344,
139,6129_14079,0.133506523,
139,6129_14080,0.145293763,
139,6129_14081,0.098405038,
139,6129_14082,0.191853665,
139,6129_14083,0.243259828,
139,6129_14084,0.228465594,
139,6129_14085,0.165048508,
139,6129_14086,0.220732135,
139,6129_14087,0.205134778,
139,6129_14088,0.234034345,
139,6129_14089,0.233941408,
139,6129_14090,0.150687443,
139,6129_14091,0.183440684,
139,6129_14092,0.118179013,
139,6129_14093,0.038072881,
139,6129_14094,0.088297545,
139,6129_14095,0.213991733,
139,6130_14071,0.027706561,
139,6130_14072,0.065152975,
139,6130_14073,0.020138621,
139,6130_14074,0.071248697,
139,6130_14075,0.02379213,
139,6130_14076,0.028049119,
139,6130_14077,0.053731572,
139,6130_14078,0.08208165,
139,6130_14079,0.171401195,
139,6130_14080,0.180660345,
139,6130_14081,0.236044225,
139,6130_14082,0.181548768,
139,6130_14083,0.237936613,
139,6130_14084,0.229627843,
139,6130_14085,0.220369873,
139,6130_14086,0.19514244,
139,6130_14087,0.1572299,
139,6130_14088,0.195349665,
139,6130_14089,0.184216868,
139,6130_14090,0.163252945,
139,6130_14091,0.111137409,
139,6130_14092,0.052045009,
139,6130_14093,0.061643875,
139,6130_14094,0.103204405,
139,6130_14095,0.147904553,
139,6131_14071,0.042743647,
139,6131_14072,0.049221058,
139,6131_14073,0.021064472,
139,6131_14074,0.036247886,
139,6131_14075,0.04405058,
139,6131_14076,0.079724434,
139,6131_14077,0.094249619,
139,6131_14078,0.166859865,
139,6131_14079,0.172398503,
139,6131_14080,0.195625818,
139,6131_14081,0.2666922,
139,6131_14082,0.162534155,
139,6131_14083,0.205492793,
139,6131_14084,0.206215903,
139,6131_14085,0.20350918,
139,6131_14086,0.132332769,
139,6131_14087,0.15775561,
139,6131_14088,0.169334673,
139,6131_14089,0.099441976,
139,6131_14090,0.14614218,
139,6131_14091,0.029055453,
139,6131_14092,0.073514173,
139,6131_14093,0.101551049,
139,6131_14094,0.118705409,
139,6131_14095,0.105745501,
139,6132_14072,0.121189369,
139,6132_14073,0.126695169,
139,6132_14074,0.083921818,
139,6132_14075,0.106333433,
139,6132_14076,0.115042814,
139,6132_14077,0.088071633,
139,6132_14078,0.148582142,
139,6132_14079,0.175138403,
139,6132_14080,0.204034183,
139,6132_14081,0.2284879,
139,6132_14082,0.15373803,
139,6132_14083,0.17304126,
139,6132_14084,0.20651826,
139,6132_14085,0.16739931,
139,6132_14086,0.177142954,
139,6132_14087,0.136957213,
139,6132_14088,0.0770889,
139,6132_14089,0.039152564,
139,6132_14090,0.135533121,
139,6132_14091,0.035533016,
139,6132_14092,0.026353679,
139,6133_14074,0.022817525,
139,6133_14075,0.053677789,
139,6133_14076,0.058406384,
139,6133_14077,0.109556131,
139,6133_14078,0.149827878,
139,6133_14079,0.195096408,
139,6133_14080,0.235595375,
139,6133_14081,0.181005538,
139,6133_14082,0.158682371,
139,6133_14083,0.185348033,
139,6133_14084,0.193619933,
139,6133_14085,0.223353943,
139,6133_14086,0.158045185,
139,6133_14087,0.166594675,
139,6133_14088,0.102093095,
139,6133_14089,0.057497732,
139,6133_14090,0.063865223,
139,6133_14091,0.044768225,
139,6134_14076,0.053168827,
139,6134_14077,0.139247078,
139,6134_14078,0.20551471,
139,6134_14079,0.195001713,
139,6134_14080,0.17436231,
139,6134_14081,0.188891698,
139,6134_14082,0.149556678,
139,6134_14083,0.089145012,
139,6134_14084,0.17825936,
139,6134_14085,0.172783853,
139,6134_14086,0.160903091,
139,6134_14087,0.122248465,
139,6134_14088,0.137573339,
139,6134_14089,0.028548996,
139,6134_14090,0.136086908,
139,6135_14077,0.082636548,
139,6135_14078,0.192468353,
139,6135_14084,0.098451247,
139,6135_14085,0.093937195,
139,6135_14086,0.121570884,
139,6135_14087,0.065641109,
139,6135_14088,0.057528721,
140,6174_14011,0.107892845,
140,6175_14010,0.083026472,
140,6175_14011,0.091165331,
140,6176_14009,0.105560933,
140,6176_14010,0.057814554,
140,6176_14011,0.071695916,
140,6176_14012,0.059418442,
140,6177_14007,0.090143682,
140,6177_14008,0.093410365,
140,6177_14009,0.055859606,
140,6177_14010,0.088199335,
140,6177_14011,0.034522679,
140,6177_14012,0.01997721,
140,6178_14003,0.063089485,
140,6178_14004,0.061224066,
140,6178_14005,0.019182652,
140,6178_14006,0.027743423,
140,6178_14007,0.13132316,
140,6178_14008,0.110324248,
140,6178_14009,0.08015732,
140,6178_14010,0.156036325,
140,6178_14011,0.123014391,
140,6178_14012,0.126631811,
140,6178_14013,0.077070173,
140,6179_13998,0.145994748,
140,6179_13999,0.098442726,
140,6179_14002,0.042860081,
140,6179_14003,0.009486325,
140,6179_14004,0.049766736,
140,6179_14005,0.023943833,
140,6179_14006,0.002349594,
140,6179_14007,0.095098872,
140,6179_14008,0.102770044,
140,6179_14009,0.10091416,
140,6179_14010,0.070761387,
140,6179_14011,0.093722759,
140,6179_14012,0.12335879,
140,6179_14013,0.149749773,
140,6180_13994,0.121850092,
140,6180_13995,0.120145839,
140,6180_13996,0.057442833,
140,6180_13997,0.140842284,
140,6180_13998,0.102142848,
140,6180_13999,0.062448336,
140,6180_14000,0.08726116,
140,6180_14001,0.084761564,
140,6180_14002,0.031507339,
140,6180_14003,0.059696417,
140,6180_14004,0.040277659,
140,6180_14005,0,
140,6180_14006,0.039772438,
140,6180_14007,0.09975992,
140,6180_14008,0.092811059,
140,6180_14009,0.088240378,
140,6180_14010,0.026527601,
140,6180_14011,0.083710524,
140,6180_14012,0.017130675,
140,6181_13992,0.082154059,
140,6181_13993,0.145632909,
140,6181_13994,0.102377773,
140,6181_13995,0.078310915,
140,6181_13996,0.105237449,
140,6181_13997,0.179032368,
140,6181_13998,0.150934929,
140,6181_13999,0.083429892,
140,6181_14000,0.126706193,
140,6181_14001,0.06064302,
140,6181_14002,0.077020052,
140,6181_14003,0.093311889,
140,6181_14004,0.019117271,
140,6181_14005,0.003432091,
140,6181_14006,0.017142341,
140,6181_14007,0.104103771,
140,6181_14008,0.058441389,
140,6181_14009,0.129657105,
140,6181_14010,0.030142537,
140,6181_14011,0.125331961,
140,6181_14012,0,
140,6181_14013,0.000543893,
140,6182_13991,0.092612781,
140,6182_13992,0.183803703,
140,6182_13993,0.139592022,
140,6182_13994,0.143488213,
140,6182_13995,0.137465726,
140,6182_13996,0.111106013,
140,6182_13997,0.15062721,
140,6182_13998,0.13971017,
140,6182_13999,0.088891787,
140,6182_14000,0.104605014,
140,6182_14001,0.079583574,
140,6182_14002,0.175520018,
140,6182_14003,0.026239312,
140,6182_14004,0.086256178,
140,6182_14005,0.104387597,
140,6182_14006,0.071184132,
140,6182_14007,0.076913808,
140,6182_14008,0.117225811,
140,6182_14009,0.142778713,
140,6182_14010,0.15232538,
140,6182_14011,0.134216241,
140,6182_14012,0.087472879,
140,6182_14013,0.084283341,
140,6183_13991,0.050993602,
140,6183_13992,0.171140875,
140,6183_13993,0.116072573,
140,6183_13994,0.1476071,
140,6183_13995,0.122762185,
140,6183_13996,0.054079243,
140,6183_13997,0.141359618,
140,6183_13998,0.136785823,
140,6183_13999,0.10855056,
140,6183_14000,0.212188098,
140,6183_14001,0.103060667,
140,6183_14002,0.192689065,
140,6183_14003,0.148014583,
140,6183_14004,0.008900212,
140,6183_14005,0.071058263,
140,6183_14006,0.150616047,
140,6183_14007,0.135245512,
140,6183_14008,0.171466703,
140,6183_14009,0.186051765,
140,6183_14010,0.136557186,
140,6183_14011,0.147882515,
140,6183_14012,0.004485066,
140,6183_14013,0.050059285,
140,6183_14014,0.108279347,
140,6184_13990,0.141885231,
140,6184_13991,0.109080971,
140,6184_13992,0.115257945,
140,6184_13993,0.136497825,
140,6184_13994,0.105891243,
140,6184_13995,0.146815493,
140,6184_13996,0.080621677,
140,6184_13997,0.055972752,
140,6184_13998,0.151819648,
140,6184_13999,0.150375174,
140,6184_14000,0.180370473,
140,6184_14001,0.134504467,
140,6184_14002,0.18091137,
140,6184_14003,0.111391133,
140,6184_14004,0.111039643,
140,6184_14005,0.105068571,
140,6184_14006,0.196654998,
140,6184_14007,0.205182458,
140,6184_14008,0.148656323,
140,6184_14009,0.105135015,
140,6184_14010,0.011148169,
140,6184_14011,0.044493707,
140,6184_14012,0.031615235,
140,6184_14013,0.000138963,
140,6184_14014,0.058394205,
140,6185_13990,0.113078664,
140,6185_13991,0.133552203,
140,6185_13992,0.09877133,
140,6185_13993,0.08040162,
140,6185_13994,0.116722104,
140,6185_13995,0.163068278,
140,6185_13996,0.109356,
140,6185_13997,0.126777938,
140,6185_13998,0.173749391,
140,6185_13999,0.26866388,
140,6185_14000,0.145557115,
140,6185_14001,0.1906738,
140,6185_14002,0.116232803,
140,6185_14003,0.171454158,
140,6185_14004,0.21228788,
140,6185_14005,0.208066033,
140,6185_14006,0.15470378,
140,6185_14007,0.125263718,
140,6185_14008,0.103315006,
140,6185_14009,0.101188804,
140,6185_14010,0.02864783,
140,6185_14011,0.023230521,
140,6185_14012,0.009318668,
140,6185_14013,0.09268004,
140,6186_13990,0.087321776,
140,6186_13991,0.083686978,
140,6186_13992,0.12946274,
140,6186_13993,0.1104457,
140,6186_13994,0.094617709,
140,6186_13995,0.130332034,
140,6186_13996,0.200830238,
140,6186_13997,0.234025763,
140,6186_13998,0.168820948,
140,6186_13999,0.185928448,
140,6186_14000,0.186802985,
140,6186_14001,0.154441874,
140,6186_14002,0.134382313,
140,6186_14003,0.129375139,
140,6186_14004,0.037679791,
140,6186_14005,0.03105971,
140,6186_14006,0.081792015,
140,6186_14007,0.018623938,
140,6186_14008,0.145909199,
140,6186_14009,0.019029105,
140,6186_14010,0.005578577,
140,6186_14011,0.000735023,
140,6186_14012,0.047876699,
140,6187_13990,0.09277725,
140,6187_13991,0.085941832,
140,6187_13992,0.111720823,
140,6187_13993,0.084123931,
140,6187_13994,0.148902485,
140,6187_13995,0.146635254,
140,6187_13996,0.161882423,
140,6187_13997,0.164019473,
140,6187_13998,0.19954284,
140,6187_13999,0.17141472,
140,6187_14000,0.137809651,
140,6187_14001,0.08560312,
140,6187_14002,0.071531335,
140,6187_14003,0.056985632,
140,6187_14004,0.179341235,
140,6187_14005,0.061472753,
140,6187_14006,0.064749248,
140,6187_14007,0.038313076,
140,6187_14008,0.115824748,
140,6187_14009,0.088956792,
140,6187_14010,0.115429536,
140,6187_14011,0.015827013,
140,6188_13991,0.034807182,
140,6188_13992,0.071272746,
140,6188_13993,0.118944988,
140,6188_13994,0.117869724,
140,6188_13995,0.19218636,
140,6188_13996,0.220166508,
140,6188_13997,0.139441428,
140,6188_13998,0.174514965,
140,6188_13999,0.183804065,
140,6188_14000,0.121313544,
140,6188_14001,0.063696426,
140,6188_14002,0.01528814,
140,6188_14003,0.04723809,
140,6188_14004,0.112303245,
140,6188_14005,0.09149154,
140,6188_14006,0.079596303,
140,6188_14007,0.113768718,
140,6188_14008,0.047548302,
140,6189_13992,0.051741546,
140,6189_13993,0.080682996,
140,6189_13994,0.123618903,
140,6189_13995,0.16205606,
140,6189_13996,0.199916708,
140,6189_13997,0.19904521,
140,6189_13998,0.234992208,
140,6189_13999,0.117806383,
140,6189_14000,0.125119687,
140,6189_14001,0.062971653,
140,6189_14002,0.026526739,
140,6189_14003,0.050577608,
140,6189_14004,0.071943848,
140,6189_14005,0.053655789,
140,6189_14006,0.001061716,
140,6189_14007,0.018452883,
140,6190_13993,0.052539906,
140,6190_13994,0.136131227,
140,6190_13995,0.15961665,
140,6190_13996,0.284021828,
140,6190_13997,0.35100624,
140,6190_13998,0.192515353,
140,6190_13999,0.15794574,
140,6190_14000,0.098691704,
140,6190_14001,0.077533101,
140,6190_14002,0.064385717,
140,6190_14003,0.132870729,
140,6190_14004,0.112536818,
140,6191_13993,0.104019268,
140,6191_13994,0.162885245,
140,6191_13995,0.21081828,
140,6191_13996,0.28483259,
140,6191_13997,0.374652318,
140,6191_13998,0.149797968,
140,6191_13999,0.140493528,
140,6191_14000,0.130454364,
140,6191_14001,0.094072219,
140,6191_14002,0.103384459,
140,6191_14003,0.017016465,
140,6192_13994,0.134465923,
140,6192_13995,0.250930648,
140,6192_13996,0.19999145,
140,6192_13997,0.133039086,
140,6192_13998,0.096640438,
140,6192_13999,0.13801737,
140,6192_14000,0.182302313,
140,6192_14001,0.128546353,
140,6192_14002,0.109542816,
140,6193_13995,0.284273623,
140,6193_13996,0.145554844,
140,6193_13997,0.140520738,
140,6193_13998,0.131675721,
140,6193_13999,0.095582136,
140,6193_14000,0.095787782,
140,6193_14001,0.169818053,
140,6193_14002,0.095686069,
140,6194_13996,0.140695003,
140,6194_13997,0.102245886,
140,6194_13998,0.095380781,
140,6194_13999,0.001309463,
140,6194_14000,0.066503621,
140,6194_14001,0.062572649,
140,6195_13996,0.15630626,
140,6195_13997,0.124498686,
140,6195_13998,0.078651809,
140,6195_13999,0.11299918,
140,6195_14000,0.086755516,
140,6196_13997,0.18788816,
140,6196_13998,0.089440569,
141,6204_13850,0.266184523,
141,6205_13849,0.255783198,
141,6205_13850,0.099765252,
141,6206_13848,0.204464055,
141,6206_13849,0.120915035,
141,6207_13846,0.166877039,
141,6207_13847,0.205342125,
141,6207_13848,0.077025566,
141,6208_13846,0.236227855,
141,6208_13847,0.288239258,
141,6208_13848,0.0425662,
141,6209_13846,0.211384788,
141,6209_13847,0.205606043,
141,6209_13848,0.066163273,
141,6209_13849,0.044575094,
141,6209_13850,0.120010653,
141,6209_13851,0.18533766,
141,6210_13845,0.122472334,
141,6210_13846,0.164571227,
141,6210_13847,0.165734875,
141,6210_13848,0.107313537,
141,6210_13849,0.085300855,
141,6210_13851,0.093875825,
141,6210_13852,0.066115412,
141,6211_13845,0.152163473,
141,6211_13846,0.16017998,
141,6211_13847,0.139755183,
141,6212_13844,0.092451126,
141,6212_13845,0.159060628,
141,6212_13846,0.184078045,
141,6213_13844,0.145403463,
141,6213_13845,0.228027205,
141,6213_13846,0.153475818,
141,6214_13844,0.187765803,
141,6214_13845,0.271197033,
141,6214_13846,0.156584555,
142,6189_13876,0.040578673,
142,6189_13877,0.040308073,
142,6190_13875,0.153163233,
142,6190_13876,0.190588085,
142,6190_13877,0.083650779,
142,6190_13878,0.056038094,
142,6190_13879,0.063366159,
142,6190_13880,0.090733426,
142,6191_13871,0.094812729,
142,6191_13872,0.122292732,
142,6191_13873,0.067142718,
142,6191_13874,0.096644873,
142,6191_13875,0.112560798,
142,6191_13876,0.171446583,
142,6191_13877,0.113386984,
142,6191_13878,0.106375729,
142,6191_13879,0.130316187,
142,6191_13880,0.144110393,
142,6191_13881,0.062548483,
142,6192_13871,0.145745435,
142,6192_13872,0.168419533,
142,6192_13873,0.142957133,
142,6192_13874,0.15286671,
142,6192_13875,0.103442296,
142,6192_13876,0.1695514,
142,6192_13877,0.142453763,
142,6192_13878,0.195270445,
142,6192_13879,0.178900245,
142,6192_13880,0.028892887,
142,6192_13881,0.05649265,
142,6192_13882,0.041396529,
142,6193_13871,0.195098788,
142,6193_13872,0.17003929,
142,6193_13873,0.213483785,
142,6193_13874,0.203727625,
142,6193_13875,0.127016547,
142,6193_13876,0.111293661,
142,6193_13877,0.086547113,
142,6193_13878,0.056126877,
142,6193_13879,0.090823873,
142,6193_13880,0.077192791,
142,6193_13881,0.143553238,
142,6193_13882,0.116158391,
142,6193_13883,0.059559433,
142,6194_13870,0.161330204,
142,6194_13871,0.177379678,
142,6194_13872,0.21209263,
142,6194_13873,0.176412258,
142,6194_13874,0.08634405,
142,6194_13875,0.158730028,
142,6194_13876,0.103859326,
142,6194_13877,0.122184611,
142,6194_13878,0.078140469,
142,6194_13879,0.12236083,
142,6194_13880,0.061017598,
142,6194_13881,0.107611484,
142,6194_13882,0.178981985,
142,6194_13883,0.091601135,
142,6195_13870,0.113037074,
142,6195_13871,0.159434079,
142,6195_13872,0.117453556,
142,6195_13873,0.124701155,
142,6195_13874,0.036249588,
142,6195_13875,0.115367074,
142,6195_13876,0.093779726,
142,6195_13877,0.17634879,
142,6195_13878,0.108340545,
142,6195_13879,0.158800168,
142,6195_13880,0.084136305,
142,6195_13881,0.119314008,
142,6195_13882,0.17875054,
142,6195_13883,0.179992133,
142,6196_13871,0.160351413,
142,6196_13872,0.165832008,
142,6196_13873,0.104186128,
142,6196_13874,0.049012257,
142,6196_13875,0.062600346,
142,6196_13876,0.0908706,
142,6196_13877,0.126690436,
142,6196_13878,0.202314075,
142,6196_13879,0.406391228,
142,6196_13880,0.13596558,
142,6196_13881,0.134145409,
142,6196_13882,0.21032217,
142,6196_13883,0.066852473,
142,6197_13871,0.12577014,
142,6197_13872,0.16842288,
142,6197_13873,0.048084913,
142,6197_13874,0.15138012,
142,6197_13875,0.039969349,
142,6197_13876,0.18373852,
142,6197_13877,0.092453114,
142,6197_13878,0.150203729,
142,6197_13879,0.183104248,
142,6197_13880,0.205896563,
142,6197_13881,0.142780021,
142,6197_13882,0.160884303,
142,6197_13883,0.065087894,
142,6197_13884,0.034182512,
142,6198_13871,0.173955153,
142,6198_13872,0.18599673,
142,6198_13873,0.172190055,
142,6198_13874,0.13252184,
142,6198_13875,0.07953934,
142,6198_13876,0.154891168,
142,6198_13877,0.182964608,
142,6198_13878,0.180022478,
142,6198_13879,0.172107485,
142,6198_13880,0.104591734,
142,6198_13881,0.143387827,
142,6198_13882,0.167188308,
142,6198_13883,0.084070488,
142,6198_13884,0.0575139,
142,6198_13885,0.075724955,
142,6199_13872,0.19071749,
142,6199_13873,0.115514391,
142,6199_13874,0.110197091,
142,6199_13875,0.1538696,
142,6199_13876,0.190406858,
142,6199_13877,0.200206448,
142,6199_13878,0.15233414,
142,6199_13879,0.20163731,
142,6199_13880,0.181270355,
142,6199_13881,0.417936913,
142,6199_13882,0.188073428,
142,6199_13883,0.083072413,
142,6199_13884,0.105533758,
142,6199_13885,0.124007628,
142,6199_13886,0.10279762,
142,6199_13887,0.03866923,
142,6200_13873,0.05309764,
142,6200_13874,0.14165505,
142,6200_13875,0.16265503,
142,6200_13876,0.138359854,
142,6200_13877,0.188959448,
142,6200_13878,0.19380157,
142,6200_13879,0.137001021,
142,6200_13880,0.14717045,
142,6200_13881,0.151663776,
142,6200_13882,0.159779253,
142,6200_13883,0.192963813,
142,6200_13884,0.170043305,
142,6200_13885,0.140146204,
142,6200_13886,0.139381198,
142,6200_13887,0.114621293,
142,6201_13873,0.115050468,
142,6201_13874,0.17586783,
142,6201_13875,0.146370381,
142,6201_13876,0.123752178,
142,6201_13877,0.151325038,
142,6201_13878,0.195141915,
142,6201_13879,0.18730518,
142,6201_13880,0.16188661,
142,6201_13881,0.11360523,
142,6201_13882,0.195279308,
142,6201_13883,0.185568561,
142,6201_13884,0.081261687,
142,6201_13885,0.06496298,
142,6201_13886,0.063700198,
142,6202_13873,0.066042994,
142,6202_13874,0.153102033,
142,6202_13875,0.148744373,
142,6202_13876,0.152347299,
142,6202_13877,0.17942945,
142,6202_13878,0.207001645,
142,6202_13879,0.204225503,
142,6202_13880,0.19422048,
142,6202_13881,0.209983895,
142,6202_13882,0.18346457,
142,6202_13883,0.099462429,
142,6202_13884,0.060058255,
142,6202_13885,0.050362395,
142,6203_13874,0.098224987,
142,6203_13875,0.19449663,
142,6203_13876,0.205985163,
142,6203_13877,0.205482453,
142,6203_13878,0.190063508,
142,6203_13879,0.198967843,
142,6203_13880,0.157557712,
142,6203_13881,0.0870133,
142,6203_13882,0.059710542,
142,6203_13883,0.163817535,
142,6203_13884,0.109493065,
142,6204_13874,0.094166638,
142,6204_13875,0.186389783,
142,6204_13876,0.174820783,
142,6204_13877,0.184567075,
142,6204_13878,0.181271125,
142,6204_13879,0.216249573,
142,6204_13880,0.192956523,
142,6204_13881,0.142730613,
142,6204_13882,0.042755461,
142,6204_13883,0.067671938,
142,6204_13884,0.065032313,
142,6205_13879,0.171434123,
142,6205_13880,0.225989683,
142,6205_13881,0.177537203,
142,6205_13882,0.13024702,
142,6205_13883,0.141116548,
142,6205_13884,0.099446114,
142,6206_13880,0.184134173,
142,6206_13881,0.230926618,
142,6206_13882,0.125111415,
142,6206_13883,0.127002048,
142,6206_13884,0.094657829,
142,6207_13882,0.092736736,
142,6207_13883,0.088297067,
142,6207_13884,0.097136322,
143,6157_13906,0.17040879,
143,6157_13907,0.117898465,
143,6157_13909,0.12852112,
143,6157_13910,0.196062005,
143,6158_13906,0.180897465,
143,6158_13907,0.183148393,
143,6158_13908,0.08671732,
143,6158_13909,0.098525771,
143,6158_13910,0.130495105,
143,6158_13911,0.149333693,
143,6158_13912,0.074736636,
143,6159_13905,0.105349667,
143,6159_13906,0.075148037,
143,6159_13907,0.08954984,
143,6159_13908,0.121519512,
143,6159_13909,0.143692873,
143,6159_13910,0.178496773,
143,6159_13911,0.174478658,
143,6159_13912,0.13607173,
143,6159_13913,0.151597348,
143,6159_13914,0.150158231,
143,6160_13902,0.14243919,
143,6160_13903,0.15828992,
143,6160_13904,0.145992418,
143,6160_13905,0.12998838,
143,6160_13906,0.113211278,
143,6160_13907,0.098973904,
143,6160_13908,0.117880026,
143,6160_13909,0.1778191,
143,6160_13910,0.17885457,
143,6160_13911,0.17668231,
143,6160_13912,0.110746824,
143,6160_13913,0.107479071,
143,6160_13914,0.039885979,
143,6160_13915,0.092636423,
143,6161_13902,0.16721635,
143,6161_13903,0.16219217,
143,6161_13904,0.170683273,
143,6161_13905,0.175183673,
143,6161_13906,0.073004939,
143,6161_13907,0.184209738,
143,6161_13908,0.137251938,
143,6161_13909,0.119476956,
143,6161_13910,0.182207605,
143,6161_13911,0.173646458,
143,6161_13912,0.20936062,
143,6161_13913,0.0603248,
143,6161_13914,0.101198997,
143,6161_13915,0.094846579,
143,6162_13901,0.098388814,
143,6162_13902,0.16510856,
143,6162_13903,0.159202068,
143,6162_13904,0.094718233,
143,6162_13905,0.143330518,
143,6162_13906,0.158651304,
143,6162_13907,0.097084875,
143,6162_13908,0.084373106,
143,6162_13909,0.151437438,
143,6162_13910,0.204393705,
143,6162_13911,0.225697428,
143,6162_13912,0.101721181,
143,6162_13913,0.219769938,
143,6162_13914,0.238263883,
143,6163_13901,0.087945595,
143,6163_13902,0.185726515,
143,6163_13903,0.1635678,
143,6163_13904,0.169975248,
143,6163_13905,0.159035514,
143,6163_13906,0.130366553,
143,6163_13907,0.170450645,
143,6163_13908,0.16006239,
143,6163_13909,0.18893682,
143,6163_13910,0.16494816,
