,y_x,year,score
36493,6216_13938,2017,-0.6392599
36494,6216_13939,2017,-0.09391999
36495,6216_13940,2017,-0.40361306
36496,6216_13941,2017,-0.11451648
36497,6216_13942,2017,-0.2842005
36498,6216_13943,2017,-0.09010948
36499,6216_13944,2017,-0.13652106
36500,6216_13945,2017,-2.1625917
36501,6216_13946,2017,-1.0969177
36502,6216_13947,2017,-0.7635775
36503,6217_13932,2017,-0.43828687
36504,6217_13933,2017,-2.6932955
36505,6217_13934,2017,-1.0732461
36506,6217_13935,2017,-0.78803295
36507,6217_13936,2017,-0.2197339
36508,6209_13943,2017,-2.8073752
36509,6209_13944,2017,-5.8136835
36510,6209_13945,2017,-2.633949
36511,6210_13940,2017,-1.2915552
36512,6210_13941,2017,-0.61465096
36513,6210_13942,2017,-3.749944
36514,6210_13943,2017,-2.200474
36515,6210_13944,2017,-2.4908798
36516,6210_13945,2017,-2.4415195
36517,6211_13938,2017,-0.7455157
36518,6211_13939,2017,-2.4162886
36519,6211_13940,2017,-3.8306184
36520,6211_13941,2017,-1.1604602
36521,6211_13942,2017,-2.060568
36522,6211_13943,2017,-1.568802
36523,6211_13944,2017,-0.96990347
36524,6211_13945,2017,-3.151471
36525,6211_13946,2017,-2.1531484
36526,6212_13935,2017,-1.149931
36527,6212_13936,2017,-1.5316628
36528,6212_13937,2017,-1.2779449
36529,6212_13938,2017,-4.683054
36530,6212_13939,2017,-1.817965
36531,6212_13940,2017,-3.3529181
36532,6212_13941,2017,-1.1095167
36533,6212_13942,2017,-1.8230103
36534,6212_13943,2017,-3.748244
36535,6212_13944,2017,-1.1557732
36536,6212_13945,2017,-3.5901337
36537,6212_13946,2017,-2.3282228
36538,6212_13947,2017,-2.2897213
36539,6213_13933,2017,-0.536267
36540,6231_13945,2017,-8.215639
36541,6232_13940,2017,-3.2452805
36542,6232_13941,2017,-2.8130147
36543,6232_13942,2017,-3.009565
36544,6232_13943,2017,-4.29535
36545,6232_13944,2017,-8.975416
36546,6232_13945,2017,-2.6190636
36547,6232_13946,2017,-0.8111981
36548,6233_13942,2017,-3.1931546
36549,6233_13943,2017,-1.3553008
36550,6233_13944,2017,-1.8035209
36551,6233_13945,2017,-1.9969432
36552,6233_13946,2017,-1.6416994
36553,6233_13947,2017,-4.7616506
36554,6234_13943,2017,-1.0762943
36555,6234_13944,2017,-0.8598059
36556,6234_13945,2017,-2.5397787
36557,6234_13946,2017,-0.56289846
36558,6234_13947,2017,-0.23479559
36559,6234_13948,2017,-2.351076
36560,6235_13942,2017,-0.37499684
36561,6235_13943,2017,-2.2885506
36562,6235_13944,2017,-0.9980318
36563,6235_13945,2017,-0.45585033
36564,6235_13946,2017,-0.55761766
36565,6235_13947,2017,-1.5266846
36566,6235_13948,2017,-2.0587223
36567,6236_13942,2017,-1.0823859
36568,6236_13943,2017,-0.2651604
36569,6236_13944,2017,-0.30546677
36570,6236_13945,2017,-2.1470728
36571,6228_13931,2017,-0.524721
36572,6228_13932,2017,-0.2495685
36573,6228_13933,2017,-0.188158
36574,6228_13934,2017,-1.2256284
36575,6228_13935,2017,-0.115026265
36576,6228_13936,2017,-0.803572
36577,6228_13937,2017,-0.024582438
36578,6228_13938,2017,-0.25760373
36579,6228_13939,2017,-0.829166
36580,6228_13940,2017,-0.7082984
36581,6228_13941,2017,-0.38731533
36582,6228_13942,2017,-0.30578402
36583,6228_13943,2017,-3.6841831
36584,6228_13944,2017,-1.9707776
36585,6228_13945,2017,-0.8219023
36586,6228_13946,2017,-2.4366686
36587,6229_13927,2017,-0.50394744
36588,6229_13928,2017,-0.62956995
36589,6229_13929,2017,-1.338182
36590,6229_13930,2017,-1.3561975
36591,6229_13931,2017,-1.7512237
36592,6229_13932,2017,-3.7996895
36593,6229_13933,2017,-1.0369459
36594,6229_13934,2017,-2.6780365
36595,6229_13935,2017,-2.269347
36596,6229_13936,2017,-0.23842843
36597,6229_13937,2017,-0.14659517
36598,6229_13938,2017,-0.19722721
36599,6229_13939,2017,-3.9999704
36600,6229_13940,2017,-0.23079935
36601,6229_13941,2017,-0.37054372
36602,6229_13942,2017,-0.45180562
36603,6229_13943,2017,-2.8352373
36604,6229_13944,2017,-0.6806353
36605,6229_13945,2017,-1.3072187
36606,6229_13946,2017,-1.1350449
36607,6230_13928,2017,-0.3355363
36608,6230_13929,2017,-1.505345
36609,6230_13930,2017,-2.2112496
36610,6230_13931,2017,-2.1069334
36611,6230_13932,2017,-2.8297207
36612,6230_13933,2017,-0.5264808
36613,6230_13934,2017,-2.5813506
36614,6230_13935,2017,-2.3195217
36615,6230_13936,2017,-0.10558395
36616,6230_13937,2017,-0.23178387
36617,6230_13938,2017,-2.1169245
36618,6230_13939,2017,-0.11871897
36619,6230_13940,2017,-0.4243166
36620,6230_13941,2017,-0.77877307
36621,6230_13942,2017,-1.7846991
36622,6230_13943,2017,-1.5183687
36623,6230_13944,2017,-3.373037
36624,6230_13945,2017,-2.2529094
36625,6231_13929,2017,-0.6317787
36626,6231_13930,2017,-1.5756735
36627,6231_13937,2017,-0.41656566
36628,6231_13938,2017,-0.46937072
36629,6231_13939,2017,-2.6814811
36630,6231_13940,2017,-3.752335
36631,6231_13941,2017,-1.4920703
36632,6231_13942,2017,-0.901068
36633,6231_13943,2017,-0.81319755
36634,6231_13944,2017,-1.9268273
36635,6224_13935,2017,-1.6932416
36636,6224_13936,2017,-0.19346121
36637,6224_13937,2017,-0.40021607
36638,6224_13938,2017,-2.51329
36639,6224_13939,2017,-0.27194422
36640,6224_13940,2017,-0.3527086
36641,6224_13941,2017,-0.5585492
36642,6224_13942,2017,-1.4017242
36643,6224_13943,2017,-0.66489327
36644,6224_13944,2017,-0.8869583
36645,6224_13945,2017,-1.2431889
36646,6225_13930,2017,-3.0634568
36647,6225_13931,2017,-3.992954
36648,6225_13932,2017,-1.4145945
36649,6225_13933,2017,-1.7023761
36650,6225_13934,2017,-0.5967013
36651,6225_13935,2017,-3.5156288
36652,6225_13936,2017,-0.66120243
36653,6225_13937,2017,-0.42270315
36654,6225_13938,2017,-0.593857
36655,6225_13939,2017,-0.5436755
36656,6225_13940,2017,-0.8045649
36657,6225_13941,2017,-1.9504634
36658,6225_13942,2017,-0.43680283
36659,6225_13943,2017,-0.5074824
36660,6225_13944,2017,-0.5074631
36661,6225_13945,2017,-3.763401
36662,6225_13946,2017,-2.5669959
36663,6226_13930,2017,-0.9838171
36664,6226_13931,2017,-0.34109506
36665,6226_13932,2017,-0.6606613
36666,6226_13933,2017,-2.4300368
36667,6226_13934,2017,-0.36248142
36668,6226_13935,2017,-1.185682
36669,6226_13936,2017,-0.44532663
36670,6226_13937,2017,-0.43265104
36671,6226_13938,2017,-0.9729239
36672,6226_13939,2017,-0.7144354
36673,6226_13940,2017,-2.7981303
36674,6226_13941,2017,-2.473692
36675,6226_13942,2017,-1.4465741
36676,6226_13943,2017,-4.7715116
36677,6226_13944,2017,-1.2129866
36678,6226_13945,2017,-3.251779
36679,6226_13946,2017,-1.6133543
36680,6227_13930,2017,-2.2320478
36681,6227_13931,2017,-0.6639415
36682,6227_13932,2017,-0.80699354
36683,6227_13933,2017,-0.5284824
36684,6227_13934,2017,-0.061700087
36685,6227_13935,2017,-0.033848196
36686,6227_13936,2017,-0.027433304
36687,6227_13937,2017,-0.08883378
36688,6227_13938,2017,-0.2248169
36689,6227_13939,2017,-0.72157794
36690,6227_13940,2017,-0.20428786
36691,6227_13941,2017,-1.8767868
36692,6227_13942,2017,-1.9159175
36693,6227_13943,2017,-0.4286022
36694,6227_13944,2017,-1.164846
36695,6227_13945,2017,-1.0057113
36696,6227_13946,2017,-4.543198
36697,6228_13929,2017,-0.11671452
36698,6228_13930,2017,-0.031637736
36699,6222_13940,2017,-0.12778553
36700,6222_13941,2017,-2.039637
36701,6223_13938,2017,-0.8008248
36702,6223_13939,2017,-1.1243865
36703,6223_13940,2017,-0.39461914
36704,6223_13941,2017,-0.8310459
36705,6223_13942,2017,-0.30614582
36706,6223_13943,2017,-0.07851444
36707,6223_13944,2017,-0.7842571
36708,6223_13945,2017,-2.785715
36709,6210_13955,2017,-8.362459
36710,6210_13956,2017,-7.6178813
36711,6210_13957,2017,-5.1730943
36712,6210_13958,2017,-6.967999
36713,6210_13961,2017,-0.65263736
36714,6210_13962,2017,-2.897168
36715,6211_13947,2017,-1.7831576
36716,6211_13948,2017,-1.8711438
36717,6211_13949,2017,-2.6700172
36718,6211_13950,2017,-0.7306176
36719,6211_13951,2017,-2.6018972
36720,6211_13952,2017,-2.5588305
36721,6211_13953,2017,-2.9666445
36722,6211_13954,2017,-1.1070033
36723,6211_13955,2017,-4.6904655
36724,6211_13956,2017,-2.071034
36725,6211_13957,2017,-4.1986136
36726,6212_13948,2017,-0.23614627
36727,6212_13949,2017,-0.7794688
36728,6212_13950,2017,-0.4467619
36729,6212_13951,2017,-0.93199325
36730,6212_13952,2017,-3.0914276
36731,6212_13953,2017,-3.6022785
36732,6212_13954,2017,-2.768215
36733,6212_13955,2017,-1.9335469
36734,6212_13956,2017,-2.235094
36735,6213_13948,2017,-0.40689012
36736,6213_13949,2017,-0.62526035
36737,6213_13950,2017,-2.2558455
36738,6213_13951,2017,-1.3001031
36739,6213_13952,2017,-3.569178
36740,6213_13953,2017,-1.786313
36741,6213_13954,2017,-2.436269
36742,6213_13955,2017,-3.1560063
36743,6213_13956,2017,-5.14504
36744,6214_13947,2017,-0.64158714
36745,6214_13948,2017,-0.24916506
36746,6214_13949,2017,-1.1781839
36747,6214_13950,2017,-2.0438375
36748,6214_13951,2017,-0.20280196
36749,6214_13952,2017,-2.33347
36750,6214_13953,2017,-0.7757663
36751,6214_13954,2017,-0.70718044
36752,6214_13955,2017,-0.28673357
36753,6215_13947,2017,-1.5162848
36754,6215_13948,2017,-0.8971162
36755,6215_13949,2017,-1.8761283
36756,6215_13950,2017,-1.5428761
36757,6215_13951,2017,-1.430494
36758,6215_13952,2017,-1.5899898
36759,6216_13948,2017,-1.6938486
36760,6216_13949,2017,-5.2303224
36761,6216_13950,2017,-2.3101575
36762,6207_13944,2017,-1.3142744
36763,6207_13945,2017,-1.6072749
36764,6207_13946,2017,-1.2153922
36765,6207_13947,2017,-7.8901405
36766,6207_13948,2017,-1.7535478
36767,6207_13949,2017,-7.4883556
36768,6207_13950,2017,-2.996786
36769,6207_13951,2017,-6.8061295
36770,6207_13952,2017,-4.6718097
36771,6207_13953,2017,-5.2555265
36772,6207_13954,2017,-5.941705
36773,6207_13955,2017,-6.450391
36774,6207_13956,2017,-5.081156
36775,6207_13957,2017,-4.263551
36776,6207_13958,2017,-2.4740534
36777,6207_13959,2017,-2.6295002
36778,6207_13960,2017,-0.54788476
36779,6207_13961,2017,-0.8660093
36780,6208_13945,2017,-0.7203849
36781,6208_13946,2017,-1.009581
36782,6208_13947,2017,-0.64595646
36783,6208_13948,2017,-2.8616722
36784,6208_13949,2017,-6.555797
36785,6208_13950,2017,-2.9903295
36786,6208_13951,2017,-1.3338914
36787,6208_13952,2017,-6.647246
36788,6208_13953,2017,-4.7229133
36789,6208_13954,2017,-4.4239335
36790,6208_13955,2017,-5.9329453
36791,6208_13956,2017,-2.8526604
36792,6208_13957,2017,-4.1857324
36793,6208_13958,2017,-6.1971464
36794,6208_13959,2017,-4.6839013
36795,6208_13960,2017,-3.513768
36796,6208_13961,2017,-1.9440367
36797,6208_13962,2017,-0.6834195
36798,6208_13963,2017,-0.91366315
36799,6209_13946,2017,-3.623525
36800,6209_13947,2017,-0.56174046
36801,6209_13948,2017,-1.546801
36802,6209_13949,2017,-1.1357265
36803,6209_13950,2017,-1.690153
36804,6209_13951,2017,-1.1277472
36805,6209_13952,2017,-3.3010771
36806,6209_13953,2017,-3.3661604
36807,6209_13954,2017,-5.4347296
36808,6209_13955,2017,-3.7184708
36809,6209_13956,2017,-5.400807
36810,6209_13957,2017,-3.676526
36811,6209_13958,2017,-4.7383122
36812,6209_13959,2017,-2.6320152
36813,6209_13960,2017,-3.2629144
36814,6209_13961,2017,-0.8021777
36815,6209_13962,2017,-0.35859945
36816,6209_13963,2017,-3.7296379
36817,6209_13964,2017,-0.07004663
36818,6210_13947,2017,-2.372618
36819,6210_13948,2017,-2.6051762
36820,6210_13949,2017,-0.70247275
36821,6210_13950,2017,-1.2268704
36822,6210_13951,2017,-4.9088182
36823,6210_13952,2017,-1.2341616
36824,6210_13953,2017,-5.3190613
36825,6210_13954,2017,-4.9721985
36826,6203_13957,2017,-9.870274
36827,6203_13958,2017,-6.091577
36828,6203_13959,2017,-2.6318061
36829,6203_13960,2017,-2.584855
36830,6203_13961,2017,-1.1514863
36831,6203_13962,2017,-4.018224
36832,6204_13942,2017,-3.535332
36833,6204_13943,2017,-2.6077445
36834,6204_13944,2017,-3.895319
36835,6204_13945,2017,-2.1341267
36836,6204_13946,2017,-3.298544
36837,6204_13947,2017,-5.9102407
36838,6204_13948,2017,-3.5057235
36839,6204_13949,2017,-0.318759
36840,6204_13950,2017,-1.46959
36841,6204_13951,2017,-3.4478893
36842,6204_13952,2017,-4.1448674
36843,6204_13953,2017,-7.648811
36844,6204_13954,2017,-5.1883907
36845,6204_13955,2017,-3.5235798
36846,6204_13956,2017,-2.7700717
36847,6204_13957,2017,-5.5771446
36848,6204_13958,2017,-2.361591
36849,6204_13959,2017,-1.1740885
36850,6204_13960,2017,-1.8941152
36851,6204_13961,2017,-2.7336295
36852,6205_13942,2017,-4.3370004
36853,6205_13943,2017,-5.4296756
36854,6205_13944,2017,-2.5564184
36855,6205_13945,2017,-4.010605
36856,6205_13946,2017,-1.6940306
36857,6205_13947,2017,-3.0020964
36858,6205_13948,2017,-4.3211403
36859,6205_13949,2017,-3.0831077
36860,6205_13950,2017,-2.3573964
36861,6205_13951,2017,-1.1144849
36862,6205_13952,2017,-2.6373746
36863,6205_13953,2017,-7.9092264
36864,6205_13954,2017,-5.7679377
36865,6205_13955,2017,-3.7897813
36866,6205_13956,2017,-2.0969405
36867,6205_13957,2017,-7.365289
36868,6205_13958,2017,-2.1320784
36869,6205_13959,2017,-0.5011003
36870,6205_13960,2017,-5.368013
36871,6206_13943,2017,-8.219002
36872,6206_13944,2017,-1.5218829
36873,6206_13945,2017,-4.693222
36874,6206_13946,2017,-3.2021978
36875,6206_13947,2017,-2.2575257
36876,6206_13948,2017,-5.021187
36877,6206_13949,2017,-5.520415
36878,6206_13950,2017,-4.479777
36879,6206_13951,2017,-1.6107612
36880,6206_13952,2017,-1.0178548
36881,6206_13953,2017,-3.6702564
36882,6206_13954,2017,-1.2101868
36883,6206_13955,2017,-0.8812628
36884,6206_13956,2017,-0.3736118
36885,6206_13957,2017,-1.8802907
36886,6206_13958,2017,-0.73340905
36887,6206_13959,2017,-1.964929
36888,6206_13960,2017,-1.2240155
36889,6207_13943,2017,-2.5629103
36890,6200_13953,2017,-3.6641433
36891,6200_13954,2017,-4.247333
36892,6200_13955,2017,-5.2681894
36893,6200_13956,2017,-5.4888654
36894,6200_13957,2017,-4.928294
36895,6200_13958,2017,-3.6203856
36896,6200_13959,2017,-4.1800146
36897,6200_13960,2017,-4.4131827
36898,6200_13961,2017,-1.1168013
36899,6200_13962,2017,-1.4630597
36900,6200_13963,2017,-1.2973801
36901,6200_13964,2017,-8.820094
36902,6201_13948,2017,-3.350396
36903,6201_13949,2017,-3.226483
36904,6201_13950,2017,-2.1655605
36905,6201_13951,2017,-2.3007753
36906,6201_13952,2017,-2.6994598
36907,6201_13953,2017,-3.2349203
36908,6201_13954,2017,-0.8670526
36909,6201_13955,2017,-0.6909511
36910,6201_13956,2017,-6.030866
36911,6201_13957,2017,-7.7336736
36912,6201_13958,2017,-4.5369124
36913,6201_13959,2017,-4.9756346
36914,6201_13960,2017,-2.9650424
36915,6201_13961,2017,-3.0473025
36916,6201_13962,2017,-0.47330582
36917,6201_13963,2017,-3.5512438
36918,6201_13964,2017,-4.1074567
36919,6202_13942,2017,-1.428809
36920,6202_13943,2017,-2.492353
36921,6202_13946,2017,-4.901051
36922,6202_13947,2017,-6.7650156
36923,6202_13948,2017,-3.4552925
36924,6202_13949,2017,-5.4187036
36925,6202_13950,2017,-7.728856
36926,6202_13951,2017,-6.0688863
36927,6202_13952,2017,-2.8270257
36928,6202_13953,2017,-5.923447
36929,6202_13954,2017,-4.8994527
36930,6202_13955,2017,-2.3108125
36931,6202_13956,2017,-2.9404938
36932,6202_13957,2017,-4.512737
36933,6202_13958,2017,-6.4864736
36934,6202_13959,2017,-5.4607477
36935,6202_13960,2017,-2.0135357
36936,6202_13961,2017,-0.19440924
36937,6202_13962,2017,-3.9222796
36938,6202_13963,2017,-5.3924336
36939,6203_13942,2017,-3.5489893
36940,6203_13943,2017,-2.7022934
36941,6203_13944,2017,-3.2750623
36942,6203_13945,2017,-2.9977665
36943,6203_13946,2017,-5.1312294
36944,6203_13947,2017,-1.7857541
36945,6203_13948,2017,-0.89366794
36946,6203_13949,2017,-1.2758127
36947,6203_13950,2017,-5.4837956
36948,6203_13951,2017,-3.8917556
36949,6203_13952,2017,-5.8579335
36950,6203_13953,2017,-3.0007021
36951,6203_13954,2017,-3.1436222
36952,6203_13955,2017,-3.7977817
36953,6203_13956,2017,-2.5230887
36954,6194_13956,2017,-4.001382
36955,6194_13957,2017,-2.7933333
36956,6194_13958,2017,-7.872613
36957,6194_13959,2017,-1.384419
36958,6194_13960,2017,-0.23054004
36959,6194_13961,2017,-0.5636256
36960,6194_13962,2017,-2.6461947
36961,6195_13955,2017,-4.9210386
36962,6195_13956,2017,-1.539603
36963,6195_13957,2017,-1.8327192
36964,6195_13958,2017,-1.4281759
36965,6195_13959,2017,-2.0010624
36966,6195_13960,2017,-0.43707946
36967,6195_13961,2017,-0.6087566
36968,6195_13962,2017,-5.4645934
36969,6196_13954,2017,-3.1181264
36970,6196_13955,2017,-4.980134
36971,6196_13956,2017,-1.4180145
36972,6196_13957,2017,-1.6067947
36973,6196_13958,2017,-3.1129677
36974,6196_13959,2017,-1.4019587
36975,6196_13960,2017,-1.6097627
36976,6196_13961,2017,-1.5223981
36977,6196_13962,2017,-9.2586975
36978,6197_13952,2017,-1.0521795
36979,6197_13953,2017,-1.0867641
36980,6197_13954,2017,-5.6473174
36981,6197_13955,2017,-6.924067
36982,6197_13956,2017,-3.24112
36983,6197_13957,2017,-1.7246025
36984,6197_13958,2017,-2.4991114
36985,6197_13959,2017,-0.794415
36986,6197_13960,2017,-4.3196554
36987,6197_13961,2017,-4.119642
36988,6197_13962,2017,-6.7098002
36989,6197_13963,2017,-7.9437485
36990,6198_13952,2017,-2.7281053
36991,6198_13953,2017,-2.8016655
36992,6198_13954,2017,-2.9170935
36993,6198_13955,2017,-1.306177
36994,6198_13956,2017,-3.133535
36995,6198_13957,2017,-0.27960244
36996,6198_13958,2017,-3.5225847
36997,6198_13959,2017,-5.09193
36998,6198_13960,2017,-2.725691
36999,6198_13961,2017,-2.2368176
37000,6198_13962,2017,-3.6307204
37001,6198_13963,2017,-8.173127
37002,6198_13964,2017,-5.2112064
37003,6199_13952,2017,-1.7430469
37004,6199_13953,2017,-3.556769
37005,6199_13954,2017,-5.210653
37006,6199_13955,2017,-4.1339536
37007,6199_13956,2017,-1.042096
37008,6199_13957,2017,-1.0566081
37009,6199_13958,2017,-0.3946342
37010,6199_13959,2017,-1.7067258
37011,6199_13960,2017,-1.424987
37012,6199_13961,2017,-0.5634548
37013,6199_13962,2017,-9.355087
37014,6199_13963,2017,-3.6955054
37015,6199_13964,2017,-6.3746567
37016,6200_13951,2017,-2.2483418
37017,6200_13952,2017,-5.453905
37018,6192_13959,2017,-4.1382403
37019,6192_13960,2017,-2.5913153
37020,6192_13961,2017,-1.4393063
37021,6192_13962,2017,-0.118459314
37022,6193_13958,2017,-1.1699122
37023,6193_13959,2017,-1.0981162
37024,6193_13960,2017,-0.75208604
37025,6193_13961,2017,-0.95098954
37026,6193_13962,2017,-0.24732624
37027,6237_13933,2017,-1.9598844
37028,6237_13934,2017,-0.46834695
37029,6238_13927,2017,0.04202338
37030,6238_13928,2017,-0.67768174
37031,6238_13929,2017,-0.37320295
37032,6238_13930,2017,-0.6681023
37033,6238_13931,2017,-2.1291518
37034,6238_13932,2017,-2.422215
37035,6238_13933,2017,-1.5320859
37036,6238_13934,2017,-0.7077616
37037,6239_13926,2017,-1.0267911
37038,6239_13927,2017,-0.93537647
37039,6239_13928,2017,-0.17971154
37040,6239_13929,2017,-3.757866
37041,6239_13930,2017,-0.643875
37042,6239_13931,2017,-1.1475819
37043,6239_13932,2017,-3.8306277
37044,6239_13933,2017,-0.8586219
37045,6239_13934,2017,-2.317599
37046,6240_13924,2017,-1.1022483
37047,6240_13925,2017,-0.6611083
37048,6240_13926,2017,-2.0559673
37049,6240_13927,2017,-0.33588347
37050,6240_13928,2017,-2.346417
37051,6240_13929,2017,-0.9469382
37052,6240_13930,2017,-0.88211036
37053,6240_13931,2017,-0.5321927
37054,6240_13932,2017,-1.2888112
37055,6240_13933,2017,-2.186848
37056,6240_13934,2017,-1.2903396
37057,6241_13926,2017,-0.27519223
37058,6241_13927,2017,-0.25924066
37059,6241_13928,2017,-1.9834116
37060,6241_13930,2017,-0.21860929
37061,6241_13931,2017,-0.3084204
37062,6241_13932,2017,-1.6594465
37063,6241_13933,2017,-0.72850126
37064,6241_13934,2017,-2.3631754
37065,6242_13926,2017,-0.49406588
37066,6242_13927,2017,-1.4835922
37067,6242_13931,2017,-2.9522035
37068,6242_13932,2017,-3.020013
37069,6242_13933,2017,-3.1196978
37070,6243_13926,2017,-4.3590317
37071,6243_13927,2017,-0.21492371
37072,6243_13928,2017,-2.9303741
37073,6244_13927,2017,-0.3261557
37074,6244_13928,2017,-0.15447395
37075,6245_13927,2017,-1.0945492
37076,6245_13928,2017,-2.4007194
37077,6246_13927,2017,-1.0675449
37078,6246_13928,2017,-1.1917642
37079,6246_13929,2017,-2.7623577
37080,6247_13929,2017,-0.8563923
37081,6232_13933,2017,-0.2706784
37082,6232_13934,2017,-0.91972345
37083,6232_13935,2017,0.12117313
37084,6232_13936,2017,-0.06578726
37085,6232_13937,2017,-3.4014585
37086,6233_13929,2017,-0.28074986
37087,6233_13930,2017,-0.20232372
37088,6233_13931,2017,-0.50689715
37089,6233_13932,2017,-0.13287514
37090,6233_13933,2017,-0.08359298
37091,6233_13934,2017,-2.5913408
37092,6233_13935,2017,-7.7445154
37093,6233_13936,2017,-0.6985255
37094,6233_13937,2017,-0.54712975
37095,6233_13938,2017,-1.0062451
37096,6233_13939,2017,-0.74305
37097,6233_13940,2017,-3.340116
37098,6234_13927,2017,-0.28974915
37099,6234_13928,2017,-0.574961
37100,6234_13929,2017,-0.5189207
37101,6234_13930,2017,0.22950007
37102,6234_13931,2017,-0.5980979
37103,6234_13932,2017,-0.9072286
37104,6234_13933,2017,-2.6467412
37105,6234_13934,2017,-2.1774724
37106,6234_13935,2017,-1.8784319
37107,6234_13936,2017,-2.0230265
37108,6234_13937,2017,-2.0326257
37109,6234_13938,2017,-1.8529989
37110,6234_13939,2017,-0.7051319
37111,6234_13940,2017,-6.5933657
37112,6234_13941,2017,-1.7797337
37113,6235_13927,2017,-0.06748966
37114,6235_13928,2017,-0.09921393
37115,6235_13929,2017,-0.37054873
37116,6235_13930,2017,-0.8598718
37117,6235_13931,2017,-0.2632246
37118,6235_13932,2017,-0.7923512
37119,6235_13933,2017,-0.1838225
37120,6235_13934,2017,-1.5858549
37121,6235_13935,2017,-2.2606218
37122,6235_13936,2017,-1.224141
37123,6235_13937,2017,-2.3693864
37124,6235_13938,2017,-0.5698491
37125,6235_13939,2017,-0.52903646
37126,6235_13940,2017,-3.0049188
37127,6235_13941,2017,-0.44974738
37128,6236_13927,2017,0.086137176
37129,6236_13928,2017,-0.4157755
37130,6236_13929,2017,-2.1165967
37131,6236_13930,2017,-1.3884268
37132,6236_13931,2017,-0.911373
37133,6236_13932,2017,-1.1372774
37134,6236_13933,2017,-1.1255202
37135,6236_13934,2017,-0.33074662
37136,6236_13935,2017,-2.184468
37137,6236_13936,2017,-0.1853689
37138,6236_13937,2017,-1.9640394
37139,6237_13927,2017,-0.08761199
37140,6237_13928,2017,-2.5909426
37141,6237_13929,2017,-1.7069857
37142,6237_13930,2017,-1.5547975
37143,6237_13931,2017,-1.3705165
37144,6237_13932,2017,-0.5686338
37145,6231_13934,2017,-2.899453
37146,6231_13935,2017,-2.0248244
37147,6232_13930,2017,-1.3958131
37148,6232_13931,2017,-0.120156646
37149,6232_13932,2017,-0.53884697
37150,6243_13946,2017,-1.3870107
37151,6243_13947,2017,-1.6461431
37152,6243_13948,2017,-4.30437
37153,6243_13949,2017,-5.5601344
37154,6243_13950,2017,-5.8994656
37155,6243_13951,2017,-2.9307828
37156,6243_13952,2017,-2.941179
37157,6244_13944,2017,-0.18923761
37158,6244_13945,2017,-0.27542514
37159,6244_13946,2017,-0.58643764
37160,6244_13947,2017,-0.7675455
37161,6244_13948,2017,-0.5936148
37162,6244_13949,2017,-1.5972996
37163,6244_13950,2017,-2.4036498
37164,6244_13951,2017,-0.9106926
37165,6244_13952,2017,-0.80674726
37166,6245_13945,2017,-2.7850294
37167,6245_13946,2017,-1.2218503
37168,6245_13947,2017,-0.2682352
37169,6245_13948,2017,-4.295046
37170,6245_13949,2017,-4.1255517
37171,6245_13950,2017,-3.0903137
37172,6245_13951,2017,-3.9710383
37173,6245_13952,2017,-5.0128436
37174,6245_13953,2017,-8.245181
37175,6246_13946,2017,-4.980499
37176,6246_13947,2017,-2.4523077
37177,6246_13948,2017,-1.5719665
37178,6246_13949,2017,-0.13559236
37179,6246_13950,2017,-0.5601578
37180,6246_13951,2017,-2.9811842
37181,6246_13952,2017,-8.629787
37182,6246_13953,2017,-7.245383
37183,6247_13946,2017,-5.5877085
37184,6247_13947,2017,-2.828683
37185,6247_13948,2017,-5.045216
37186,6247_13949,2017,-2.2763443
37187,6247_13950,2017,-3.3563492
37188,6247_13951,2017,-1.0405556
37189,6247_13952,2017,-0.8701007
37190,6248_13947,2017,-6.690427
37191,6248_13948,2017,-1.6377689
37192,6248_13949,2017,-0.64671564
37193,6248_13950,2017,-4.048436
37194,6248_13951,2017,-7.4483457
37195,6248_13952,2017,-6.7464705
37196,6249_13947,2017,-2.5918825
37197,6249_13948,2017,-0.93214405
37198,6249_13949,2017,-3.3782303
37199,6249_13950,2017,-3.7519844
37200,6249_13951,2017,-5.34644
37201,6250_13947,2017,-0.93568283
37202,6250_13948,2017,-0.39953366
37203,6250_13949,2017,-0.9523234
37204,6250_13950,2017,-6.0751953
37205,6250_13951,2017,-3.1682317
37206,6251_13948,2017,-1.6792582
37207,6251_13949,2017,-2.8331716
37208,6238_13951,2017,-2.8372061
37209,6238_13952,2017,-5.9364834
37210,6238_13953,2017,-1.6010873
37211,6238_13954,2017,-2.5571027
37212,6238_13955,2017,-6.0374007
37213,6238_13956,2017,-7.1384144
37214,6238_13957,2017,-6.1565876
37215,6238_13958,2017,-4.2574577
37216,6238_13959,2017,-1.6339946
37217,6239_13947,2017,-3.5122688
37218,6239_13948,2017,-1.6947228
37219,6239_13949,2017,-1.0511037
37220,6239_13950,2017,-0.6235972
37221,6239_13951,2017,-3.4725804
37222,6239_13952,2017,-3.6065292
37223,6239_13953,2017,-3.642519
37224,6239_13954,2017,-4.418106
37225,6239_13955,2017,-7.700898
37226,6239_13956,2017,-7.906646
37227,6239_13957,2017,-3.7769306
37228,6239_13958,2017,-6.1556416
37229,6239_13959,2017,-3.2378376
37230,6240_13946,2017,-1.4361204
37231,6240_13947,2017,-0.61939067
37232,6240_13948,2017,-1.703344
37233,6240_13949,2017,-1.8035139
37234,6240_13950,2017,-3.847316
37235,6240_13951,2017,-5.998438
37236,6240_13952,2017,-2.3686197
